time,pressure,joint,u1_start,u1_mid,u1_end,u2_start,u2_mid,u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.29,0.087,DIP,83.273635,90.5281,96.82794,-20.5034,-26.23,-33.0279,83.583,91.583,99.583,16,18.52913732233446,59.70647518077667,50.01748940062344,-70.09061567486692,0.31033714963465425,0.590761896872951,0.9010990465076052,2.52913732233446,22.34159501451005
0.3,0.09,MCP,0,15.808062,31.29106,0,-0.255012,-1.83279,0,15.4,30,30,31.382842718069284,183.69086263494975,4.943902839226345,-183.62431984976357,0.17084596516069853,-0.026917506064237262,0.14392845909646232,1.3828427180692842,10.695126679639667
0.3,0.09,PIP,50.452745,61.38235,71.7893,-5.45174,-8.64445,-13.597,49.574,59.774,69.974,20.400000000000006,22.936122206055128,71.69095725042573,35.879084861291524,-75.64576952989512,0.31993047778587064,0.2047112998445328,0.5246417776304028,2.536122206055122,21.794774300309538
0.3,0.09,DIP,83.199544,90.39421,96.5771,-20.8633,-26.726,-33.6846,83.583,91.583,99.583,16,18.60947402260977,57.931465956378624,50.31930568851091,-68.55968011877567,0.3212325756890457,0.6035529930512602,0.9247855687403056,2.6094740226097706,23.03638733376596
0.31,0.093,MCP,0,15.794986,31.29016,0,-0.22426,-1.75194,0,15.4,30,30,31.376119244687906,186.59404406140328,5.250839034475264,-186.5201489615075,0.16815177248831606,-0.02814415817855004,0.14000761430976516,1.3761192446879065,10.525728687474027
0.31,0.093,PIP,50.458414999999995,61.41963,71.84325,-5.31347,-8.50168,-13.5015,49.574,59.774,69.974,20.400000000000006,23.00201253929349,70.0458536468995,36.44107167699523,-73.94244128245387,0.32838506980365206,0.20147700306862187,0.5298620728722747,2.602012539293483,22.32055252633083
0.31,0.093,DIP,83.20570599999999,90.37492999999999,96.4807,-20.8371,-26.7912,-33.8708,83.583,91.583,99.583,16,18.689609406207357,56.27622482473966,50.95884719488802,-66.9581752013417,0.3321048891323498,0.6101743310560971,0.9422792201884467,2.6896094062073566,23.729069271204956
0.32,0.096,MCP,0,15.771126,31.27355,0,-0.177621,-1.61447,0,15.4,30,30,31.349599634777427,193.1358514142078,5.712338310511113,-193.0513566192095,0.1623189035346093,-0.029581102849210852,0.132737800685396,1.3495996347774266,10.16444922995242
0.32,0.096,PIP,50.459451,61.461600000000004,71.91997,-5.05427,-8.19684,-13.2015,49.574,59.774,69.974,20.400000000000006,23.063451470962733,68.5996219786547,37.18539038026174,-72.3573713421955,0.33620376914233,0.19472882499146002,0.5309325941337907,2.663451470962727,22.801851352915556
0.32,0.096,DIP,83.264745,90.43245999999999,96.48904999999999,-20.5594,-26.5745,-33.7486,83.583,91.583,99.583,16,18.76902943170306,54.72823219864727,51.79645370518814,-65.33580050935224,0.34294967474149435,0.6125942718428535,0.9555439465843482,2.7690294317030606,24.413860171217763
0.33,0.099,MCP,0,15.745373,31.25254,0,-0.128973,-1.4671,0,15.4,30,30,31.31861161776113,201.05246562581178,6.227150252347123,-200.95600646398435,0.15577332772456357,-0.030977716652301583,0.12479561107226354,1.3186116177611282,9.75724668537779
0.33,0.099,PIP,50.457695,61.50145,71.99981,-4.76965,-7.85357,-12.847,49.574,59.774,69.974,20.400000000000006,23.120038349567462,67.34229561581714,37.93320859664888,-70.93702881418892,0.34332120902835844,0.18707168228215337,0.5303928913105116,2.7200383495674565,23.23169677425639
0.33,0.099,DIP,83.339238,90.51529,96.53495,-20.2078,-26.2703,-33.5266,83.583,91.583,99.583,16,18.846823683484146,53.300563578855964,52.6635691506545,-63.79625510532532,0.3535952045910557,0.6132428157206339,0.966838020311689,2.8468236834841463,25.081852273767687
0.34,0.102,MCP,0,15.724658,31.23805,0,-0.0876093,-1.34552,0,15.4,30,30,31.29661092285699,207.710598053414,6.70592507657185,-207.60231962233541,0.15067411685372395,-0.03229055540174088,0.11838356145198188,1.2966109228569884,9.436178961971981
