u1,u2,joint,pressure
50.24310500219205,-3.265500852065858,PIP_start,0.175
50.2601885145024,-3.4133607192254307,PIP_start,0.182
50.27669262957748,-3.5625800819261233,PIP_start,0.189
50.29260355894163,-3.7131625426957395,PIP_start,0.196
50.30790731071987,-3.8651116798939964,PIP_start,0.203
50.32258968682687,-4.018431045744895,PIP_start,0.21
50.33663628011897,-4.173124164290089,PIP_start,0.217
50.35003247150964,-4.3291945292611205,PIP_start,0.224
50.362763427049174,-4.486645601868349,PIP_start,0.231
50.37481409496891,-4.645480808504382,PIP_start,0.238
50.386169202690965,-4.805703538359772,PIP_start,0.245
50.396813253803884,-4.967317140948724,PIP_start,0.252
50.406730525005294,-5.130324923542496,PIP_start,0.259
50.41590506301212,-5.294730148508213,PIP_start,0.266
50.424320681439454,-5.460536030550701,PIP_start,0.273
50.431960957648954,-5.6277457338549555,PIP_start,0.28
50.438809229567816,-5.7963623691268795,PIP_start,0.287
50.4448485924794,-5.966388990529788,PIP_start,0.294
50.450061895786675,-6.137828592514264,PIP_start,0.301
50.45443173974978,-6.310684106538828,PIP_start,0.308
50.45794047219883,-6.484958397678946,PIP_start,0.315
50.46057018522359,-6.6606542611218025,PIP_start,0.322
50.46230271184125,-6.837774418544265,PIP_start,0.329
50.463119622643944,-7.016321514371493,PIP_start,0.336
50.46300222242761,-7.196298111913523,PIP_start,0.343
50.46193154680388,-7.37770668937725,PIP_start,0.35
50.45988835879675,-7.560549635751128,PIP_start,0.357
50.456853145425896,-7.744829246559913,PIP_start,0.364
50.452806114278644,-7.930547719486799,PIP_start,0.371
50.44772719007254,-8.117707149860234,PIP_start,0.378
50.44159601121074,-8.30630952600266,PIP_start,0.385
50.43439192633231,-8.49635672443856,PIP_start,0.392
50.426093990859954,-8.687850504958934,PIP_start,0.399
50.416680963547314,-8.880792505539617,PIP_start,0.406
50.406131303028715,-9.075184237110566,PIP_start,0.413
50.394423164373464,-9.271027078173422,PIP_start,0.42
50.381534395648075,-9.468322269264593,PIP_start,0.427
50.36744253448852,-9.667070907261092,PIP_start,0.434
50.35212480468604,-9.86727393952636,PIP_start,0.441
50.335558112789236,-10.068932157893355,PIP_start,0.448
50.31771904472559,-10.272046192482133,PIP_start,0.455
50.29858386244581,-10.476616505349213,PIP_start,0.462
50.278128500594306,-10.68264338396596,PIP_start,0.469
50.25632856320923,-10.89012693452333,PIP_start,0.476
50.233159320455805,-11.099067075060212,PIP_start,0.483
50.20859570539653,-11.30946352841276,PIP_start,0.49
50.18261231080231,-11.521315814981996,PIP_start,0.497
50.15518338600822,-11.734623245317096,PIP_start,0.504
50.12628283381822,-11.94938491251172,PIP_start,0.511
50.09588420746302,-12.16559968441085,PIP_start,0.518
50.063960707615294,-12.383266195625538,PIP_start,0.525
50.030485179466936,-12.602382839353131,PIP_start,0.532
49.99543010987276,-12.822947759000431,PIP_start,0.539
49.95876762456568,-13.044958839607435,PIP_start,0.546
49.92046948544794,-13.268413699069221,PIP_start,0.553
49.88050708796358,-13.493309679153725,PIP_start,0.56
49.83885145855739,-13.719643836313061,PIP_start,0.567
49.79547325222545,-13.947412932286255,PIP_start,0.574
49.7503427501628,-14.176613424491135,PIP_start,0.581
49.70342985751391,-14.407241456203428,PIP_start,0.588
49.65470410123142,-14.639292846520947,PIP_start,0.595
49.60413462804937,-14.872763080110957,PIP_start,0.602
70.38984438052779,-0.21674846098969933,PIP_end,0.007
70.43210273202452,-0.4361500839319767,PIP_end,0.014
70.47375043746798,-0.6582235024058927,PIP_end,0.021
70.51479579150022,-0.8829887779793669,PIP_end,0.028
70.55524854629722,-1.1104675841133471,PIP_end,0.035
70.59511983988654,-1.3406833972371817,PIP_end,0.042
70.6344221150072,-1.5736616946722426,PIP_end,0.049
70.67316902769632,-1.809430159038117,PIP_end,0.056
70.71137534476497,-2.0480188887296404,PIP_end,0.063
70.7490568293084,-2.2894606140036724,PIP_end,0.07
70.78623011337713,-2.533790918161727,PIP_end,0.077
70.82291255692331,-2.781048463258309,PIP_end,0.084
70.85912209212314,-3.031275219705133,PIP_end,0.091
70.89487705216955,-3.2845166990781336,PIP_end,0.098
70.93019598362224,-3.540822189367526,PIP_end,0.105
70.96509744140208,-3.8002449918409518,PIP_end,0.112
70.99959976551811,-4.062842658616132,PIP_end,0.119
