time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.52,0.156,MCP,0,15.752815492936344,31.502225884446506,0,0.0614043430060568,-1.1826570162737942,0,15.4,30,30,31.56040253237951,190.7542942187649,8.619326605970215,-190.55946046249903,0.16545054810763388,-0.04520088207590446,0.12024966603172856,1.5604025323795092,9.430018950440111
0.53,0.159,MCP,0,15.784687729126954,31.56223016404814,0,0.02738986229231203,-1.3292461168413556,0,15.4,30,30,31.630563643867347,180.72646848880788,8.205643903784976,-180.5400892338329,0.17501898813358477,-0.0454192786677908,0.12959970946579452,1.6305636438673474,9.978265454570385
0.54,0.162,MCP,0,15.817688393752393,31.623184455794338,0,-0.008461722206313731,-1.4822098404845994,0,15.4,30,30,31.70303265453101,171.48085400958303,7.817207604689078,-171.3025818752336,0.18487797274883713,-0.04560227851414869,0.13927569423468833,1.703032654531011,10.544816555869103
0.55,0.165,MCP,0,15.851168062384597,31.683642546300675,0,-0.045467800616197165,-1.6389210805841605,0,15.4,30,30,31.77626110114123,163.05815182248813,7.458419591770913,-162.88748525580064,0.19487686292270862,-0.04575682198832909,0.14912004093437867,1.7762611011412304,11.119493055323941
0.56,0.168,MCP,0,15.884477310595527,31.742158222182717,0,-0.08294576306371487,-1.796752730520675,0,15.4,30,30,31.848637780940653,155.45834043349774,7.131535522897632,-155.29467734414766,0.20486927682445524,-0.04589036006768749,0.15897891675676787,1.8486377809406527,11.69222664280737
0.57,0.171,MCP,0,15.916966713957123,31.797285270056044,0,-0.12021299967524346,-1.953077683674778,0,15.4,30,30,31.918487611370683,148.6564222204028,6.837396867170794,-148.49909720753007,0.21471314279343617,-0.046010860625486046,0.16870228216794952,1.9184876113706828,12.25306838537109
0.58,0.174,MCP,0,15.948635552375208,31.84997570771602,0,-0.15676329608182724,-2.1064985769956315,0,15.4,30,30,31.986601830345844,142.57253569699606,6.575196681998752,-142.42083669064806,0.22435318046335195,-0.04613461964478124,0.17821856081857168,1.986601830345844,12.799599424742574
0.59,0.177,MCP,0,15.980092798163245,31.902073708133038,0,-0.19297930474871253,-2.2587599014313127,0,15.4,30,30,32.05495501383411,137.04842445044017,6.337953842369031,-136.90179321484436,0.23389510052649976,-0.046262590828060064,0.18763250969844,2.0549550138341104,13.339961558760342
0.6,0.18,MCP,0,16.011603565504647,31.953471290685226,0,-0.22951171605357698,-2.4119473313608237,0,15.4,30,30,32.123637568629334,131.9562712993104,6.118008110105905,-131.814367623495,0.24344153750574501,-0.046380532453515214,0.19706100505222882,2.1236375686293343,13.880194210853587
0.61,0.183,MCP,0,16.043432968582824,32.00406047475071,0,-0.2670112203740986,-2.5681465411631663,0,15.4,30,30,32.192790126561526,127.19641133640326,5.909291420626208,-127.05907024595139,0.2530951132058239,-0.04647473259553802,0.20662038061028615,2.192790126561526,14.42640835463597
0.62,0.186,MCP,0,16.07584612158118,32.05373327970761,0,-0.3061285080879554,-2.7294432052173456,0,15.4,30,30,32.26260475222438,122.69091697498487,5.706992855340051,-122.55811413656677,0.2629583798676989,-0.04653199279148209,0.216426387076216,2.2626047522243766,14.984781874617433
