time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.46,0.322,MCP,0,15.750801970879063,31.340430235428908,0,-0.047732804189700787,-1.470297775297696,0,15.4,30,30,31.415401748810773,178.56107436421172,7.334800717919412,-178.4103639829535,0.17593645121518844,-0.041088826504415595,0.13484762471077186,1.4154017488107726,10.214269497839998
0.47,0.329,MCP,0,15.766796668542788,31.379430396659068,0,-0.05873269722428212,-1.541205218233646,0,15.4,30,30,31.460605841551043,172.96599272863352,7.23975892509485,-172.8144106586838,0.18188896756664538,-0.04186877693758916,0.14002019062905532,1.4606058415510432,10.54589015058974
0.48,0.336,MCP,0,15.783307255268035,31.41864536490065,0,-0.0705298502031447,-1.6149442681152981,0,15.4,30,30,31.506490107408464,167.6070136520749,7.143517101973666,-167.45471384461123,0.18797835138815164,-0.042633547593130844,0.145344803795022,1.5064901074084638,10.884458277185772
0.49,0.343,MCP,0,15.800483098106751,31.458122254998234,0,-0.08339234109435076,-1.6924385907523383,0,15.4,30,30,31.553202707907115,162.4326438451363,7.043975416274804,-162.27983915710485,0.1942540733252487,-0.04337911948618808,0.15087495383906133,1.553202707907115,11.232540131087449
0.5,0.35,MCP,0,15.818172278934744,31.49803555484899,0,-0.09696395233175388,-1.7725667143788826,0,15.4,30,30,31.600861220782495,157.48539108033364,6.944951402813187,-157.3321837823978,0.2006590008381338,-0.044113325871806296,0.15654567496632849,1.6008612207824946,11.587781967087041
0.51,0.357,MCP,0,15.836185526565476,31.538410871977877,0,-0.11087348748909179,-1.854085055146319,0,15.4,30,30,31.649407469008782,152.80275702604095,6.849742222446553,-152.6491519342487,0.20712589278487317,-0.0448423740210764,0.16228351876379715,1.649407469008782,11.94701978304046
0.52,0.364,MCP,0,15.8546161784574,31.57907200067124,0,-0.1253665562442523,-1.9377341107402413,0,15.4,30,30,31.69874345415643,148.3406231021164,6.756053176318725,-148.18669376095448,0.2136888924373419,-0.04555994755614582,0.16812894488119587,1.6987434541564284,12.311645841462969
0.53,0.371,MCP,0,15.873557572068956,31.619842735215393,0,-0.14068876827512333,-2.024254378846241,0,15.4,30,30,31.74878173886997,144.06232771458033,6.661930846511275,-143.90821013388862,0.22038226261185645,-0.04625989048793559,0.174122372123921,1.748781738869969,12.683087514567465
0.54,0.378,MCP,0,15.893103044858593,31.660546869896656,0,-0.15708573325959282,-2.1143863571499115,0,15.4,30,30,31.799446132330463,139.9374657560719,6.565724104848275,-139.78335233213863,0.22724040313664665,-0.04693621835683244,0.18030418477981244,1.7994461323304627,13.062808153197917
0.55,0.385,MCP,0,15.912896342923016,31.701194986176052,0,-0.17387231342970108,-2.205872286380778,0,15.4,30,30,31.850556341108685,136.0283942986489,6.472767022552976,-135.87430714649642,0.23414638175601138,-0.047601915677226894,0.18654446607878536,1.8505563411086854,13.444910261180432
0.56,0.392,MCP,0,15.932704830821667,31.741932555998503,0,-0.19054788225858366,-2.2971199506626094,0,15.4,30,30,31.902105174187525,132.3626628335421,6.386338415782954,-132.20850651158963,0.2410204244251816,-0.04826753043466894,0.19275289399051257,1.9021051741875254,13.825605605199616
0.57,0.399,MCP,0,15.952807273707098,31.782785709376192,0,-0.20763481628577107,-2.3898681627723652,0,15.4,30,30,31.954304613712022,128.87272626233994,6.302410392706441,-128.718527017403,0.24795242205603846,-0.04892365855794543,0.19902876349809295,1.9543046137120221,14.209582186526708
0.58,0.406,MCP,0,15.973482436731878,31.823780576321326,0,-0.22565549205079408,-2.485855735487005,0,15.4,30,30,32.00739306335421,125.50356531675165,6.2175381663917575,-125.3494600162506,0.2550317433817317,-0.04956101630203609,0.2054707270796958,2.0073930633542076,14.601569737325441
0.59,0.413,MCP,0,15.99500908504856,31.864943286846096,0,-0.24513228609318313,-2.586821481583487,0,15.4,30,30,32.06163675013344,122.21069525732072,6.1287936865625134,-122.05692083296738,0.26234722486952605,-0.05017044975850666,0.21217677511101946,2.061636750133438,15.006338832085866
0.6,0.42,MCP,0,16.017665983809707,31.906299970962703,0,-0.2665875749524693,-2.6945042138387727,0,15.4,30,30,32.1173322934609,118.95872706251457,6.033728447303906,-118.80560957024728,0.2699871887212005,-0.050742965204767676,0.2192442235164331,2.1173322934608976,15.428701955558795
0.61,0.427,MCP,0,16.04112898073809,31.948337445699334,0,-0.2892360155569863,-2.806407549862778,0,15.4,30,30,32.17473600723067,115.81087277941172,5.937744069945914,-115.65855545219692,0.2778213757918465,-0.05129353102736017,0.22652784476448665,2.1747360072306705,15.86295812427996
