,x,y,z,joint,pressure,th_values,d_values
1684,0.0,0,17.138399999999997,2,2.84,0.29700616947037906,0.0
1685,0.0,0,17.141,2,2.85,0.2980236964242918,0.0
1686,0.0,0,17.1436,2,2.86,0.29904122337820443,0.0
1687,0.0,0,17.1462,2,2.87,0.30005875033211715,0.0
1688,0.0,0,17.148799999999998,2,2.88,0.3010762772860298,0.0
1689,0.0,0,17.1514,2,2.89,0.30209380423994253,0.0
1690,0.0,0,17.154,2,2.9,0.30311133119385525,0.0
1691,0.0,0,17.156599999999997,2,2.91,0.30412885814776797,0.0
1692,0.0,0,17.1592,2,2.92,0.3051463851016806,0.0
1693,0.0,0,17.1618,2,2.93,0.30616391205559335,0.0
1694,0.0,0,17.164399999999997,2,2.94,0.307181439009506,0.0
1695,0.0,0,17.166999999999998,2,2.95,0.3081989659634187,0.0
1696,0.0,0,17.1696,2,2.96,0.3092164929173314,0.0
1697,0.0,0,17.1722,2,2.97,0.3102340198712441,0.0
1698,0.0,0,17.174799999999998,2,2.98,0.31125154682515677,0.0
1699,0.0,0,17.1774,2,2.99,0.31226907377906954,0.0
1700,0.0,0,17.18,2,3.0,0.3132866007329822,0.0
1701,0.0,0,17.182599999999997,2,3.0100000000000002,0.31430412768689486,0.0
1702,0.0,0,17.1852,2,3.02,0.3153216546408076,0.0
1703,0.0,0,17.1878,2,3.0300000000000002,0.3163391815947203,0.0
1704,0.0,0,17.190399999999997,2,3.04,0.31735670854863296,0.0
1705,0.0,0,17.192999999999998,2,3.0500000000000003,0.3183742355025457,0.0
1706,0.0,0,17.1956,2,3.06,0.31939176245645834,0.0
1707,0.0,0,17.1982,2,3.0700000000000003,0.32040928941037106,0.0
1708,0.0,0,17.200799999999997,2,3.08,0.3214268163642838,0.0
1709,0.0,0,17.2034,2,3.09,0.3224443433181964,0.0
1710,0.0,0,17.206,2,3.1,0.3234618702721091,0.0
1711,0.0,0,17.208599999999997,2,3.11,0.3244793972260218,0.0
1712,0.0,0,17.211199999999998,2,3.12,0.32549692417993453,0.0
1713,0.0,0,17.2138,2,3.13,0.3265144511338472,0.0
1714,0.0,0,17.2164,2,3.14,0.3275319780877599,0.0
1715,0.0,0,17.218999999999998,2,3.15,0.3285495050416726,0.0
1716,0.0,0,17.2216,2,3.16,0.3295670319955853,0.0
1717,0.0,0,17.2242,2,3.17,0.330584558949498,0.0
1718,0.0,0,17.226799999999997,2,3.18,0.33160208590341067,0.0
1719,0.0,0,17.2294,2,3.19,0.33261961285732333,0.0
1720,0.0,0,17.232,2,3.2,0.3336371398112361,0.0
1721,0.0,0,17.2346,2,3.21,0.33465466676514877,0.0
1722,0.0,0,17.237199999999998,2,3.22,0.33567219371906143,0.0
1723,0.0,0,17.2398,2,3.23,0.33668972067297415,0.0
1724,0.0,0,17.2424,2,3.24,0.33770724762688686,0.0
1725,0.0,0,17.244999999999997,2,3.25,0.3387247745807995,0.0
1726,0.0,0,17.2476,2,3.2600000000000002,0.33974230153471224,0.0
1727,0.0,0,17.2502,2,3.27,0.3407598284886249,0.0
1728,0.0,0,17.252799999999997,2,3.2800000000000002,0.3417773554425376,0.0
1729,0.0,0,17.255399999999998,2,3.29,0.34279488239645034,0.0
1730,0.0,0,17.258,2,3.3000000000000003,0.343812409350363,0.0
1731,0.0,0,17.2606,2,3.31,0.34482993630427566,0.0
1732,0.0,0,17.263199999999998,2,3.3200000000000003,0.34584746325818844,0.0
1733,0.0,0,17.2658,2,3.33,0.3468649902121011,0.0
1734,0.0,0,17.2684,2,3.34,0.34788251716601376,0.0
1735,0.0,0,17.270999999999997,2,3.35,0.3489000441199265,0.0
1736,0.0,0,17.2736,2,3.36,0.34991757107383914,0.0
1737,0.0,0,17.2762,2,3.37,0.35093509802775186,0.0
1738,0.0,0,17.278799999999997,2,3.38,0.3519526249816646,0.0
1739,0.0,0,17.281399999999998,2,3.39,0.35297015193557724,0.0
1740,0.0,0,17.284,2,3.4,0.3539876788894899,0.0
1741,0.0,0,17.2866,2,3.41,0.35500520584340267,0.0
1742,0.0,0,17.289199999999997,2,3.42,0.35602273279731533,0.0
1743,0.0,0,17.2918,2,3.43,0.357040259751228,0.0
1744,0.0,0,17.2944,2,3.44,0.3580577867051407,0.0
1745,0.0,0,17.296999999999997,2,3.45,0.35907531365905343,0.0
1746,0.0,0,17.299599999999998,2,3.46,0.3600928406129661,0.0
1747,0.0,0,17.3022,2,3.47,0.3611103675668788,0.0
1748,0.0,0,17.3048,2,3.48,0.36212789452079147,0.0
1749,0.0,0,17.307399999999998,2,3.49,0.3631454214747042,0.0
1750,0.0,0,17.31,2,3.5,0.3641629484286169,0.0
1751,0.0,0,17.3126,2,3.5100000000000002,0.36518047538252957,0.0
1752,0.0,0,17.315199999999997,2,3.52,0.36619800233644223,0.0
1753,0.0,0,17.3178,2,3.5300000000000002,0.367215529290355,0.0
1754,0.0,0,17.3204,2,3.54,0.36823305624426766,0.0
1755,0.0,0,17.323,2,3.5500000000000003,0.3692505831981803,0.0
1756,0.0,0,17.325599999999998,2,3.56,0.37026811015209304,0.0
1757,0.0,0,17.3282,2,3.5700000000000003,0.37128563710600576,0.0
1758,0.0,0,17.3308,2,3.58,0.3723031640599184,0.0
1759,0.0,0,17.333399999999997,2,3.59,0.37332069101383114,0.0
1760,0.0,0,17.336,2,3.6,0.3743382179677438,0.0
1761,0.0,0,17.3386,2,3.61,0.37535574492165646,0.0
1762,0.0,0,17.341199999999997,2,3.62,0.37637327187556924,0.0
1763,0.0,0,17.343799999999998,2,3.63,0.3773907988294819,0.0
1764,0.0,0,17.3464,2,3.64,0.37840832578339456,0.0
1765,0.0,0,17.349,2,3.65,0.3794258527373073,0.0
1766,0.0,0,17.351599999999998,2,3.66,0.38044337969122,0.0
1767,0.0,0,17.3542,2,3.67,0.38146090664513266,0.0
1768,0.0,0,17.3568,2,3.68,0.3824784335990454,0.0
1769,0.0,0,17.359399999999997,2,3.69,0.38349596055295804,0.0
1770,0.0,0,17.362,2,3.7,0.3845134875068708,0.0
1771,0.0,0,17.3646,2,3.71,0.38553101446078347,0.0
1772,0.0,0,17.367199999999997,2,3.72,0.38654854141469613,0.0
1773,0.0,0,17.369799999999998,2,3.73,0.3875660683686088,0.0
1774,0.0,0,17.3724,2,3.74,0.38858359532252157,0.0
1775,0.0,0,17.375,2,3.75,0.38960112227643423,0.0
1776,0.0,0,17.377599999999997,2,3.7600000000000002,0.3906186492303469,0.0
1777,0.0,0,17.3802,2,3.77,0.3916361761842596,0.0
1778,0.0,0,17.3828,2,3.7800000000000002,0.3926537031381723,0.0
1779,0.0,0,17.385399999999997,2,3.79,0.39367123009208504,0.0
1780,0.0,0,17.387999999999998,2,3.8000000000000003,0.39468875704599776,0.0
1781,0.0,0,17.3906,2,3.81,0.39570628399991037,0.0
1782,0.0,0,17.3932,2,3.8200000000000003,0.39672381095382314,0.0
1783,0.0,0,17.395799999999998,2,3.83,0.3977413379077358,0.0
1784,0.0,0,17.3984,2,3.84,0.39875886486164847,0.0
1785,0.0,0,17.401,2,3.85,0.3997763918155611,0.0
1786,0.0,0,17.403599999999997,2,3.86,0.40079391876947384,0.0
1787,0.0,0,17.4062,2,3.87,0.40181144572338656,0.0
1788,0.0,0,17.4088,2,3.88,0.4028289726772993,0.0
1789,0.0,0,17.4114,2,3.89,0.403846499631212,0.0
1790,0.0,0,17.413999999999998,2,3.9,0.4048640265851246,0.0
1791,0.0,0,17.4166,2,3.91,0.4058815535390374,0.0
1792,0.0,0,17.4192,2,3.92,0.40689908049295004,0.0
1793,0.0,0,17.421799999999998,2,3.93,0.40791660744686276,0.0
1794,0.0,0,17.4244,2,3.94,0.40893413440077536,0.0
1795,0.0,0,17.427,2,3.95,0.40995166135468813,0.0
1796,0.0,0,17.429599999999997,2,3.96,0.4109691883086008,0.0
1797,0.0,0,17.432199999999998,2,3.97,0.41198671526251357,0.0
1798,0.0,0,17.4348,2,3.98,0.4130042422164262,0.0
1799,0.0,0,17.4374,2,3.99,0.4140217691703389,0.0
1800,0.0,0,17.439999999999998,2,4.0,0.4150392961242516,0.0
1801,0.0,0,17.4426,2,4.01,0.4160568230781643,0.0
1802,0.0,0,17.4452,2,4.0200000000000005,0.417074350032077,0.0
1803,0.0,0,17.447799999999997,2,4.03,0.4180918769859897,0.0
1804,0.0,0,17.4504,2,4.04,0.41910940393990237,0.0
1805,0.0,0,17.453,2,4.05,0.42012693089381503,0.0
1806,0.0,0,17.455599999999997,2,4.0600000000000005,0.4211444578477278,0.0
1807,0.0,0,17.458199999999998,2,4.07,0.42216198480164047,0.0
1808,0.0,0,17.4608,2,4.08,0.42317951175555313,0.0
1809,0.0,0,17.4634,2,4.09,0.42419703870946585,0.0
1810,0.0,0,17.465999999999998,2,4.1,0.4252145656633785,0.0
1811,0.0,0,17.4686,2,4.11,0.4262320926172912,0.0
1812,0.0,0,17.4712,2,4.12,0.42724961957120394,0.0
1813,0.0,0,17.473799999999997,2,4.13,0.4282671465251166,0.0
1814,0.0,0,17.476399999999998,2,4.14,0.42928467347902927,0.0
1815,0.0,0,17.479,2,4.15,0.43030220043294204,0.0
1816,0.0,0,17.4816,2,4.16,0.4313197273868547,0.0
1817,0.0,0,17.484199999999998,2,4.17,0.43233725434076736,0.0
1818,0.0,0,17.4868,2,4.18,0.4333547812946801,0.0
1819,0.0,0,17.4894,2,4.19,0.4343723082485928,0.0
1820,0.0,0,17.491999999999997,2,4.2,0.43538983520250546,0.0
1821,0.0,0,17.4946,2,4.21,0.4364073621564182,0.0
1822,0.0,0,17.4972,2,4.22,0.43742488911033084,0.0
1823,0.0,0,17.4998,2,4.23,0.43844241606424356,0.0
1824,0.0,0,17.502399999999998,2,4.24,0.4394599430181563,0.0
1825,0.0,0,17.505,2,4.25,0.44047746997206894,0.0
1826,0.0,0,17.5076,2,4.26,0.4414949969259816,0.0
1827,0.0,0,17.510199999999998,2,4.2700000000000005,0.44251252387989437,0.0
1828,0.0,0,17.5128,2,4.28,0.44353005083380703,0.0
1829,0.0,0,17.5154,2,4.29,0.4445475777877197,0.0
1830,0.0,0,17.517999999999997,2,4.3,0.4455651047416324,0.0
1831,0.0,0,17.520599999999998,2,4.3100000000000005,0.44658263169554513,0.0
1832,0.0,0,17.5232,2,4.32,0.4476001586494578,0.0
1833,0.0,0,17.5258,2,4.33,0.4486176856033705,0.0
1834,0.0,0,17.528399999999998,2,4.34,0.44963521255728317,0.0
1835,0.0,0,17.531,2,4.3500000000000005,0.4506527395111959,0.0
1836,0.0,0,17.5336,2,4.36,0.4516702664651086,0.0
1837,0.0,0,17.536199999999997,2,4.37,0.45268779341902127,0.0
1838,0.0,0,17.5388,2,4.38,0.45370532037293393,0.0
1839,0.0,0,17.5414,2,4.39,0.45472284732684665,0.0
1840,0.0,0,17.543999999999997,2,4.4,0.45574037428075936,0.0
1841,0.0,0,17.546599999999998,2,4.41,0.456757901234672,0.0
1842,0.0,0,17.5492,2,4.42,0.45777542818858474,0.0
1843,0.0,0,17.5518,2,4.43,0.4587929551424974,0.0
1844,0.0,0,17.554399999999998,2,4.44,0.4598104820964101,0.0
1845,0.0,0,17.557,2,4.45,0.46082800905032284,0.0
1846,0.0,0,17.5596,2,4.46,0.4618455360042355,0.0
1847,0.0,0,17.562199999999997,2,4.47,0.46286306295814816,0.0
1848,0.0,0,17.564799999999998,2,4.48,0.46388058991206094,0.0
1849,0.0,0,17.5674,2,4.49,0.4648981168659736,0.0
1850,0.0,0,17.57,2,4.5,0.46591564381988626,0.0
1851,0.0,0,17.572599999999998,2,4.51,0.466933170773799,0.0
1852,0.0,0,17.5752,2,4.5200000000000005,0.4679506977277117,0.0
1853,0.0,0,17.5778,2,4.53,0.46896822468162436,0.0
1854,0.0,0,17.580399999999997,2,4.54,0.4699857516355371,0.0
1855,0.0,0,17.583,2,4.55,0.47100327858944974,0.0
1856,0.0,0,17.5856,2,4.5600000000000005,0.47202080554336256,0.0
1857,0.0,0,17.5882,2,4.57,0.47303833249727517,0.0
1858,0.0,0,17.590799999999998,2,4.58,0.47405585945118783,0.0
1859,0.0,0,17.5934,2,4.59,0.4750733864051005,0.0
1860,0.0,0,17.596,2,4.6000000000000005,0.4760909133590133,0.0
1861,0.0,0,17.598599999999998,2,4.61,0.47710844031292593,0.0
1862,0.0,0,17.6012,2,4.62,0.4781259672668386,0.0
1863,0.0,0,17.6038,2,4.63,0.4791434942207513,0.0
1864,0.0,0,17.606399999999997,2,4.64,0.48016102117466397,0.0
1865,0.0,0,17.608999999999998,2,4.65,0.4811785481285768,0.0
1866,0.0,0,17.6116,2,4.66,0.4821960750824894,0.0
1867,0.0,0,17.614199999999997,2,4.67,0.48321360203640207,0.0
1868,0.0,0,17.616799999999998,2,4.68,0.48423112899031473,0.0
1869,0.0,0,17.6194,2,4.69,0.48524865594422756,0.0
1870,0.0,0,17.622,2,4.7,0.48626618289814016,0.0
1871,0.0,0,17.624599999999997,2,4.71,0.4872837098520528,0.0
1872,0.0,0,17.6272,2,4.72,0.48830123680596554,0.0
1873,0.0,0,17.6298,2,4.73,0.4893187637598783,0.0
1874,0.0,0,17.632399999999997,2,4.74,0.4903362907137909,0.0
1875,0.0,0,17.634999999999998,2,4.75,0.49135381766770364,0.0
1876,0.0,0,17.6376,2,4.76,0.4923713446216163,0.0
1877,0.0,0,17.6402,2,4.7700000000000005,0.49338887157552913,0.0
1878,0.0,0,17.642799999999998,2,4.78,0.4944063985294418,0.0
1879,0.0,0,17.6454,2,4.79,0.4954239254833544,0.0
1880,0.0,0,17.648,2,4.8,0.49644145243726706,0.0
1881,0.0,0,17.650599999999997,2,4.8100000000000005,0.4974589793911799,0.0
1882,0.0,0,17.6532,2,4.82,0.49847650634509255,0.0
1883,0.0,0,17.6558,2,4.83,0.49949403329900516,0.0
1884,0.0,0,17.6584,2,4.84,0.5005115602529179,0.0
1885,0.0,0,17.660999999999998,2,4.8500000000000005,0.5015290872068306,0.0
1886,0.0,0,17.6636,2,4.86,0.5025466141607433,0.0
1887,0.0,0,17.6662,2,4.87,0.503564141114656,0.0
1888,0.0,0,17.668799999999997,2,4.88,0.5045816680685686,0.0
1889,0.0,0,17.6714,2,4.89,0.5055991950224813,0.0
1890,0.0,0,17.674,2,4.9,0.5066167219763941,0.0
1891,0.0,0,17.6766,2,4.91,0.5076342489303068,0.0
1892,0.0,0,17.679199999999998,2,4.92,0.5086517758842194,0.0
1893,0.0,0,17.6818,2,4.93,0.509669302838132,0.0
1894,0.0,0,17.6844,2,4.94,0.5106868297920449,0.0
1895,0.0,0,17.686999999999998,2,4.95,0.5117043567459576,0.0
1896,0.0,0,17.6896,2,4.96,0.5127218836998702,0.0
1897,0.0,0,17.6922,2,4.97,0.5137394106537829,0.0
1898,0.0,0,17.694799999999997,2,4.98,0.5147569376076957,0.0
1899,0.0,0,17.6974,2,4.99,0.5157744645616084,0.0
1900,0.0,0,17.7,2,5.0,0.516791991515521,0.0
1901,0.0,0,17.702599999999997,2,5.01,0.5178095184694337,0.0
1902,0.0,0,17.705199999999998,2,5.0200000000000005,0.5188270454233465,0.0
1903,0.0,0,17.7078,2,5.03,0.5198445723772591,0.0
1904,0.0,0,17.7104,2,5.04,0.5208620993311718,0.0
1905,0.0,0,17.712999999999997,2,5.05,0.5218796262850844,0.0
1906,0.0,0,17.7156,2,5.0600000000000005,0.5228971532389972,0.0
1907,0.0,0,17.7182,2,5.07,0.5239146801929099,0.0
1908,0.0,0,17.720799999999997,2,5.08,0.5249322071468225,0.0
1909,0.0,0,17.723399999999998,2,5.09,0.5259497341007352,0.0
1910,0.0,0,17.726,2,5.1000000000000005,0.526967261054648,0.0
1911,0.0,0,17.7286,2,5.11,0.5279847880085606,0.0
1912,0.0,0,17.731199999999998,2,5.12,0.5290023149624734,0.0
1913,0.0,0,17.7338,2,5.13,0.5300198419163861,0.0
1914,0.0,0,17.7364,2,5.14,0.5310373688702986,0.0
1915,0.0,0,17.738999999999997,2,5.15,0.5320548958242115,0.0
1916,0.0,0,17.7416,2,5.16,0.5330724227781242,0.0
1917,0.0,0,17.7442,2,5.17,0.5340899497320368,0.0
1918,0.0,0,17.7468,2,5.18,0.5351074766859495,0.0
1919,0.0,0,17.749399999999998,2,5.19,0.5361250036398623,0.0
1920,0.0,0,17.752,2,5.2,0.5371425305937749,0.0
1921,0.0,0,17.7546,2,5.21,0.5381600575476876,0.0
1922,0.0,0,17.757199999999997,2,5.22,0.5391775845016002,0.0
1923,0.0,0,17.7598,2,5.23,0.540195111455513,0.0
1924,0.0,0,17.7624,2,5.24,0.5412126384094257,0.0
1925,0.0,0,17.764999999999997,2,5.25,0.5422301653633383,0.0
1926,0.0,0,17.767599999999998,2,5.26,0.543247692317251,0.0
1927,0.0,0,17.7702,2,5.2700000000000005,0.5442652192711638,0.0
1928,0.0,0,17.7728,2,5.28,0.5452827462250764,0.0
1929,0.0,0,17.775399999999998,2,5.29,0.5463002731789891,0.0
1930,0.0,0,17.778,2,5.3,0.5473178001329019,0.0
1931,0.0,0,17.7806,2,5.3100000000000005,0.5483353270868145,0.0
1932,0.0,0,17.783199999999997,2,5.32,0.5493528540407272,0.0
1933,0.0,0,17.7858,2,5.33,0.55037038099464,0.0
1934,0.0,0,17.7884,2,5.34,0.5513879079485526,0.0
1935,0.0,0,17.791,2,5.3500000000000005,0.5524054349024653,0.0
1936,0.0,0,17.793599999999998,2,5.36,0.5534229618563781,0.0
1937,0.0,0,17.7962,2,5.37,0.5544404888102907,0.0
1938,0.0,0,17.7988,2,5.38,0.5554580157642034,0.0
1939,0.0,0,17.801399999999997,2,5.39,0.5564755427181161,0.0
1940,0.0,0,17.804,2,5.4,0.5574930696720288,0.0
1941,0.0,0,17.8066,2,5.41,0.5585105966259415,0.0
1942,0.0,0,17.809199999999997,2,5.42,0.5595281235798542,0.0
1943,0.0,0,17.811799999999998,2,5.43,0.5605456505337668,0.0
1944,0.0,0,17.8144,2,5.44,0.5615631774876796,0.0
1945,0.0,0,17.817,2,5.45,0.5625807044415922,0.0
1946,0.0,0,17.819599999999998,2,5.46,0.5635982313955049,0.0
1947,0.0,0,17.8222,2,5.47,0.5646157583494176,0.0
1948,0.0,0,17.8248,2,5.48,0.5656332853033303,0.0
1949,0.0,0,17.827399999999997,2,5.49,0.566650812257243,0.0
1950,0.0,0,17.83,2,5.5,0.5676683392111557,0.0
1951,0.0,0,17.8326,2,5.51,0.5686858661650684,0.0
1952,0.0,0,17.8352,2,5.5200000000000005,0.5697033931189811,0.0
1953,0.0,0,17.837799999999998,2,5.53,0.5707209200728938,0.0
1954,0.0,0,17.8404,2,5.54,0.5717384470268065,0.0
1955,0.0,0,17.843,2,5.55,0.5727559739807191,0.0
1956,0.0,0,17.845599999999997,2,5.5600000000000005,0.573773500934632,0.0
1957,0.0,0,17.8482,2,5.57,0.5747910278885446,0.0
1958,0.0,0,17.8508,2,5.58,0.5758085548424572,0.0
1959,0.0,0,17.853399999999997,2,5.59,0.57682608179637,0.0
1960,0.0,0,17.855999999999998,2,5.6000000000000005,0.5778436087502827,0.0
1961,0.0,0,17.8586,2,5.61,0.5788611357041953,0.0
1962,0.0,0,17.8612,2,5.62,0.5798786626581081,0.0
1963,0.0,0,17.863799999999998,2,5.63,0.5808961896120207,0.0
1964,0.0,0,17.8664,2,5.64,0.5819137165659334,0.0
1965,0.0,0,17.869,2,5.65,0.5829312435198462,0.0
1966,0.0,0,17.871599999999997,2,5.66,0.5839487704737588,0.0
1967,0.0,0,17.8742,2,5.67,0.5849662974276715,0.0
1968,0.0,0,17.8768,2,5.68,0.5859838243815841,0.0
1969,0.0,0,17.879399999999997,2,5.69,0.587001351335497,0.0
1970,0.0,0,17.881999999999998,2,5.7,0.5880188782894096,0.0
1971,0.0,0,17.8846,2,5.71,0.5890364052433222,0.0
1972,0.0,0,17.8872,2,5.72,0.590053932197235,0.0
1973,0.0,0,17.889799999999997,2,5.73,0.5910714591511477,0.0
1974,0.0,0,17.8924,2,5.74,0.5920889861050603,0.0
1975,0.0,0,17.895,2,5.75,0.5931065130589731,0.0
1976,0.0,0,17.897599999999997,2,5.76,0.5941240400128857,0.0
1977,0.0,0,17.900199999999998,2,5.7700000000000005,0.5951415669667985,0.0
1978,0.0,0,17.9028,2,5.78,0.5961590939207112,0.0
1979,0.0,0,17.9054,2,5.79,0.5971766208746238,0.0
1980,0.0,0,17.907999999999998,2,5.8,0.5981941478285365,0.0
1981,0.0,0,17.9106,2,5.8100000000000005,0.5992116747824493,0.0
1982,0.0,0,17.9132,2,5.82,0.600229201736362,0.0
1983,0.0,0,17.915799999999997,2,5.83,0.6012467286902746,0.0
1984,0.0,0,17.9184,2,5.84,0.6022642556441873,0.0
1985,0.0,0,17.921,2,5.8500000000000005,0.6032817825981001,0.0
1986,0.0,0,17.9236,2,5.86,0.6042993095520127,0.0
1987,0.0,0,17.926199999999998,2,5.87,0.6053168365059254,0.0
1988,0.0,0,17.9288,2,5.88,0.606334363459838,0.0
1989,0.0,0,17.9314,2,5.89,0.6073518904137507,0.0
1990,0.0,0,17.933999999999997,2,5.9,0.6083694173676636,0.0
1991,0.0,0,17.9366,2,5.91,0.6093869443215761,0.0
1992,0.0,0,17.9392,2,5.92,0.6104044712754888,0.0
1993,0.0,0,17.941799999999997,2,5.93,0.6114219982294016,0.0
1994,0.0,0,17.944399999999998,2,5.94,0.6124395251833142,0.0
1995,0.0,0,17.947,2,5.95,0.613457052137227,0.0
1996,0.0,0,17.9496,2,5.96,0.6144745790911397,0.0
1997,0.0,0,17.952199999999998,2,5.97,0.6154921060450522,0.0
1998,0.0,0,17.9548,2,5.98,0.6165096329989651,0.0
1999,0.0,0,17.9574,2,5.99,0.6175271599528778,0.0
2000,0.0,0,17.959999999999997,2,6.0,0.6185446869067904,0.0
2001,0.0,0,17.9626,2,6.01,0.6195622138607031,0.0
2002,0.0,0,17.9652,2,6.0200000000000005,0.6205797408146159,0.0
2003,0.0,0,17.967799999999997,2,6.03,0.6215972677685285,0.0
2004,0.0,0,17.970399999999998,2,6.04,0.6226147947224412,0.0
2005,0.0,0,17.973,2,6.05,0.6236323216763539,0.0
2006,0.0,0,17.9756,2,6.0600000000000005,0.6246498486302666,0.0
2007,0.0,0,17.978199999999998,2,6.07,0.6256673755841793,0.0
2008,0.0,0,17.9808,2,6.08,0.6266849025380921,0.0
2009,0.0,0,17.9834,2,6.09,0.6277024294920046,0.0
2010,0.0,0,17.985999999999997,2,6.1000000000000005,0.6287199564459174,0.0
2011,0.0,0,17.988599999999998,2,6.11,0.6297374833998302,0.0
2012,0.0,0,17.9912,2,6.12,0.6307550103537427,0.0
2013,0.0,0,17.9938,2,6.13,0.6317725373076555,0.0
2014,0.0,0,17.996399999999998,2,6.140000000000001,0.6327900642615683,0.0
2015,0.0,0,17.999,2,6.15,0.6338075912154808,0.0
2016,0.0,0,18.0016,2,6.16,0.6348251181693936,0.0
2017,0.0,0,18.004199999999997,2,6.17,0.6358426451233062,0.0
2018,0.0,0,18.0068,2,6.18,0.6368601720772188,0.0
2019,0.0,0,18.0094,2,6.19,0.6378776990311317,0.0
2020,0.0,0,18.012,2,6.2,0.6388952259850443,0.0
2021,0.0,0,18.014599999999998,2,6.21,0.639912752938957,0.0
2022,0.0,0,18.0172,2,6.22,0.6409302798928697,0.0
2023,0.0,0,18.0198,2,6.23,0.6419478068467824,0.0
2024,0.0,0,18.022399999999998,2,6.24,0.6429653338006951,0.0
2025,0.0,0,18.025,2,6.25,0.6439828607546078,0.0
2026,0.0,0,18.0276,2,6.26,0.6450003877085205,0.0
2027,0.0,0,18.030199999999997,2,6.2700000000000005,0.6460179146624332,0.0
2028,0.0,0,18.032799999999998,2,6.28,0.6470354416163459,0.0
2029,0.0,0,18.0354,2,6.29,0.6480529685702586,0.0
2030,0.0,0,18.037999999999997,2,6.3,0.6490704955241712,0.0
2031,0.0,0,18.040599999999998,2,6.3100000000000005,0.650088022478084,0.0
2032,0.0,0,18.0432,2,6.32,0.6511055494319967,0.0
2033,0.0,0,18.0458,2,6.33,0.6521230763859093,0.0
2034,0.0,0,18.048399999999997,2,6.34,0.653140603339822,0.0
2035,0.0,0,18.051,2,6.3500000000000005,0.6541581302937348,0.0
2036,0.0,0,18.0536,2,6.36,0.6551756572476474,0.0
2037,0.0,0,18.056199999999997,2,6.37,0.6561931842015601,0.0
2038,0.0,0,18.058799999999998,2,6.38,0.6572107111554728,0.0
2039,0.0,0,18.0614,2,6.390000000000001,0.6582282381093855,0.0
2040,0.0,0,18.064,2,6.4,0.6592457650632982,0.0
2041,0.0,0,18.066599999999998,2,6.41,0.6602632920172109,0.0
2042,0.0,0,18.0692,2,6.42,0.6612808189711236,0.0
2043,0.0,0,18.0718,2,6.43,0.6622983459250362,0.0
2044,0.0,0,18.074399999999997,2,6.44,0.663315872878949,0.0
2045,0.0,0,18.076999999999998,2,6.45,0.6643333998328617,0.0
2046,0.0,0,18.0796,2,6.46,0.6653509267867743,0.0
2047,0.0,0,18.0822,2,6.47,0.6663684537406871,0.0
2048,0.0,0,18.084799999999998,2,6.48,0.6673859806945998,0.0
2049,0.0,0,18.0874,2,6.49,0.6684035076485124,0.0
2050,0.0,0,18.09,2,6.5,0.6694210346024252,0.0
2051,0.0,0,18.092599999999997,2,6.51,0.6704385615563377,0.0
2052,0.0,0,18.0952,2,6.5200000000000005,0.6714560885102505,0.0
2053,0.0,0,18.0978,2,6.53,0.6724736154641633,0.0
2054,0.0,0,18.1004,2,6.54,0.6734911424180758,0.0
2055,0.0,0,18.102999999999998,2,6.55,0.6745086693719886,0.0
2056,0.0,0,18.1056,2,6.5600000000000005,0.6755261963259014,0.0
2057,0.0,0,18.1082,2,6.57,0.6765437232798139,0.0
2058,0.0,0,18.110799999999998,2,6.58,0.6775612502337267,0.0
2059,0.0,0,18.1134,2,6.59,0.6785787771876394,0.0
2060,0.0,0,18.116,2,6.6000000000000005,0.679596304141552,0.0
2061,0.0,0,18.118599999999997,2,6.61,0.6806138310954648,0.0
2062,0.0,0,18.121199999999998,2,6.62,0.6816313580493775,0.0
2063,0.0,0,18.1238,2,6.63,0.6826488850032901,0.0
2064,0.0,0,18.1264,2,6.640000000000001,0.6836664119572029,0.0
2065,0.0,0,18.128999999999998,2,6.65,0.6846839389111156,0.0
2066,0.0,0,18.1316,2,6.66,0.6857014658650282,0.0
2067,0.0,0,18.1342,2,6.67,0.6867189928189409,0.0
2068,0.0,0,18.136799999999997,2,6.68,0.6877365197728537,0.0
2069,0.0,0,18.1394,2,6.69,0.6887540467267663,0.0
2070,0.0,0,18.142,2,6.7,0.689771573680679,0.0
2071,0.0,0,18.144599999999997,2,6.71,0.6907891006345918,0.0
2072,0.0,0,18.147199999999998,2,6.72,0.6918066275885043,0.0
2073,0.0,0,18.1498,2,6.73,0.6928241545424171,0.0
2074,0.0,0,18.1524,2,6.74,0.6938416814963299,0.0
2075,0.0,0,18.154999999999998,2,6.75,0.6948592084502424,0.0
2076,0.0,0,18.1576,2,6.76,0.6958767354041552,0.0
2077,0.0,0,18.1602,2,6.7700000000000005,0.696894262358068,0.0
2078,0.0,0,18.162799999999997,2,6.78,0.6979117893119805,0.0
2079,0.0,0,18.165399999999998,2,6.79,0.6989293162658933,0.0
2080,0.0,0,18.168,2,6.8,0.6999468432198059,0.0
2081,0.0,0,18.1706,2,6.8100000000000005,0.7009643701737186,0.0
2082,0.0,0,18.173199999999998,2,6.82,0.7019818971276314,0.0
2083,0.0,0,18.1758,2,6.83,0.702999424081544,0.0
2084,0.0,0,18.1784,2,6.84,0.7040169510354567,0.0
2085,0.0,0,18.180999999999997,2,6.8500000000000005,0.7050344779893695,0.0
2086,0.0,0,18.1836,2,6.86,0.7060520049432821,0.0
