time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.3,0.21,MCP,0,15.202769115317178,30.121561071072133,0,0.49709180274768,1.0478320378118815,0,15.4,30,30,30.1398700843836,3576.7436766252854,-109.28628624908552,3575.073682585695,0.008426622875257599,3.1110332095748103,3.102606586699577,0.13987008438359894,-0.7474016161510825
0.31,0.217,MCP,0,15.203432428517248,30.13960051786528,0,0.5063798650410856,1.05269745580834,0,15.4,30,30,30.15803251071668,4617.122973515888,-146.09510083705183,4614.811022574988,0.006531780219782986,3.1099453503895975,3.103413570169815,0.15803251071668,-0.6606787803155157
0.32,0.224,MCP,0,15.203973982100708,30.157212761392035,0,0.5157269455143537,1.0581850885699695,0,15.4,30,30,30.175800212782825,6410.752743027901,-209.7290337157946,6407.321161347883,0.004707060375335941,3.1088716188281733,3.1041645584528417,0.17580021278282487,-0.5789674077661752
0.33,0.231,MCP,0,15.204836611033413,30.17539368114329,0,0.5245970206101457,1.0622314203427066,0,15.4,30,30,30.19409416988112,10714.307224120763,-361.8425128998791,10708.195426340737,0.0028181097982617263,3.10781433051454,3.104996220716239,0.19409416988111872,-0.4939323886516422
0.34,0.238,MCP,0,15.206620879008916,30.195450780247217,0,0.5323335829806113,1.0621196402812967,0,15.4,30,30,30.214125513602667,44659.143398933324,-1554.8087571181925,44632.069847311344,6.765495980006711e-4,3.1067706014035696,3.1060940518054867,0.21412551360266718,-0.39434458617674395
0.35,0.245,MCP,0,15.209086800927338,30.216827342182544,0,0.5392454852723181,1.0589894465545686,0,15.4,30,30,30.23538191366004,18374.716039644944,658.6797776296556,-18362.90637366882,0.001645488390047756,-0.0358547542438512,6.248976041325856,0.23538191366003858,-0.2847842871881589
0.36,0.252,MCP,0,15.211994391688812,30.23896665042802,0,0.5456415801318338,1.0539805373313527,0,15.4,30,30,30.25735029541297,7422.360391024905,273.6686452096074,-7417.313479076135,0.004076513225092123,-0.03687919686212401,6.250382623542511,0.2573502954129694,-0.169804907936351
0.37,0.259,MCP,0,15.215103666193473,30.261311988462367,0,0.551830720205726,1.0482326107804782,0,15.4,30,30,30.279515658578447,4625.849861445489,175.2702506500901,-4622.528234621429,0.006545719503554462,-0.03789837961345713,6.251832647069648,0.27951565857844685,-0.053931033764565234
0.38,0.266,MCP,0,15.218174639341445,30.28330663976434,0,0.5581217581405626,1.0428853650707746,0,15.4,30,30,30.301360451012346,3373.188792323068,131.23629451335538,-3370.634905126386,0.008983001639272086,-0.038915528566897076,6.253252780251955,0.30136045101234643,0.058341710968713344
0.39,0.273,MCP,0,15.221076233795822,30.30479843350348,0,0.5646466342022937,1.0385262934350123,0,15.4,30,30,30.322750681476386,2672.5174988712483,106.68268109179398,-2670.387347807074,0.011346137375820124,-0.03992903106016839,6.25460241349524,0.32275068147638564,0.1653022373697878
0.4,0.28,MCP,0,15.223993547064238,30.32626913842771,0,0.5711552464777472,1.034265639477356,0,15.4,30,30,30.3441375051664,2216.887569958181,90.72352384880129,-2215.0304151536034,0.013687720530517842,-0.04093525875267982,6.255937768957427,0.34413750516640107,0.27067787239604874
0.41,0.287,MCP,0,15.227160856313638,30.34811294738335,0,0.5773833843448085,1.029027226923726,0,15.4,30,30,30.365880928587902,1888.4323710619426,79.16714329248528,-1886.7722129333838,0.016079940904376644,-0.041934438214016344,6.25733080986996,0.36588092858790233,0.37814514390126114
0.42,0.294,MCP,0,15.230812438710984,30.370724053216726,0,0.5830668371813632,1.0217348795000436,0,15.4,30,30,30.388343627636655,1634.2745486648084,70.13232517975457,-1632.7690459395794,0.018594393244674667,-0.04292661144594234,6.258853088978311,0.38834362763665453,0.49137217896389584
0.43,0.301,MCP,0,15.235182571423218,30.394496648774158,0,0.5879413943652962,1.011312420932229,0,15.4,30,30,30.41189164021116,1427.6495344707268,62.67029362335845,-1426.2733355046798,0.021302070925611146,-0.043911644366747916,6.260575733738447,0.4118916402111594,0.6140195882764262
0.44,0.308,MCP,0,15.24001345505132,30.41911052063741,0,0.5923568872078291,0.9990426077283492,0,15.4,30,30,30.43624981823514,1261.5648327677022,56.61728105813272,-1260.293739872489,0.024125791261525684,-0.044893692512854876,6.262417405928254,0.4362498182351402,0.7424725936691515
0.45,0.315,MCP,0,15.24500646435959,30.444114573715094,0,0.5966746329266612,0.9863389990769952,0,15.4,30,30,30.461011771693432,1129.2436592898703,51.78517378792697,-1128.055644825259,0.02697470251092574,-0.045874370077656844,6.264285639612849,0.4610117716934319,0.8722394050835178
0.46,0.322,MCP,0,15.250334637759972,30.4697066783438,0,0.6006476497593963,0.9723216227248759,0,15.4,30,30,30.486352157912695,1019.6607585348903,47.75315337879531,-1018.5419475104248,0.029898524487416103,-0.046849529297485634,6.266234302369517,0.4863521579126946,1.0056628236571363
0.47,0.329,MCP,0,15.256171013664407,30.496084704860145,0,0.6040289559436374,0.9561105064186997,0,15.4,30,30,30.51244897216704,926.1193922372623,44.265456978500566,-925.0609158300878,0.03294656091635976,-0.04781492425115586,6.268316943844794,0.5124489721670393,1.1450889830937456
0.48,0.336,MCP,0,15.262688630484842,30.52344652360072,0,0.6065715697169878,0.9368256779051755,0,15.4,30,30,30.539484172502878,844.3855460828365,41.161172804747196,-843.3817097180539,0.03616770125232209,-0.04876622066539972,6.270586787766507,0.5394841725028776,1.2928684944727635
0.49,0.343,MCP,0,15.270060526633209,30.55199000490212,0,0.6080285093170503,0.9135871649310113,0,15.4,30,30,30.567644619545188,771.7070147960213,38.3372890411658,-770.7541559760549,0.03961042731693306,-0.04969901139427488,6.273096723102246,0.5676446195451881,1.4513586160510217
0.5,0.35,MCP,0,15.277710998782753,30.58090292726005,0,0.6091946474734318,0.889257607189862,0,15.4,30,30,30.596198630391736,709.7334208246372,35.91517367367862,-708.8241170667312,0.04310942352812145,-0.050625373618611524,6.2756693570890985,0.5961986303917364,1.6120552372833148
0.51,0.357,MCP,0,15.285268137139479,30.609700464380627,0,0.6105895044157645,0.8656993390351511,0,15.4,30,30,30.624705795702983,657.7662617605527,33.89523132467716,-656.8923567860251,0.0465586448805295,-0.05155364798984847,6.278190304070266,0.6247057957029831,1.7696458116471545
0.52,0.364,MCP,0,15.293210670414485,30.639071579416118,0,0.611553069631691,0.8405319302032417,0,15.4,30,30,30.653803763731045,611.9224001690785,32.09503148212212,-611.0801361383361,0.05009426645480077,-0.05247358983966737,6.280805983794715,0.6538037637310445,1.931281234509895
0.53,0.371,MCP,0,15.302017327318866,30.669705235518784,0,0.6114253326088532,0.8113749504304975,0,15.4,30,30,30.684143401730378,569.7945521352414,30.39817995655899,-568.983112489579,0.053851240393129385,-0.0533747084778561,4.7653191526442234e-4,0.6841434017303776,2.1041118678639497
0.54,0.378,MCP,0,15.312166836563712,30.70229039584086,0,0.6095462828348934,0.7758479694532808,0,15.4,30,30,30.716391468784725,529.9284114248214,28.732559628395556,-529.1489027225092,0.057963284863699595,-0.054246301096436834,0.00371698376725935,0.7163914687847246,2.295291734207272
0.55,0.385,MCP,0,15.323174713276236,30.736376223650936,0,0.6066702406582523,0.7366319135640969,0,15.4,30,30,30.75017136038126,493.75067069451234,27.192347733698153,-493.00131950737256,0.062278743474166634,-0.05510091236907928,0.007177831105091543,0.750171360381259,2.4976191387181443
0.56,0.392,MCP,0,15.33444056849278,30.771207899065715,0,0.6036631463052176,0.6968330540388772,0,15.4,30,30,30.784789815851628,462.08608469850213,25.841343774104597,-461.36295324173983,0.06662133060323125,-0.05595241454253068,0.010668916060701162,0.784789815851628,2.702109072197232
0.57,0.399,MCP,0,15.34626927478814,30.807018410509638,0,0.6000324190802023,0.6547089780891249,0,15.4,30,30,30.820463478901438,433.56348506916595,24.609677114883258,-432.86448153853195,0.07108639112905156,-0.0567919392991763,0.014294451829873163,0.8204634789014378,2.913273023555781
0.58,0.406,MCP,0,15.35896570473712,30.84404074640715,0,0.59528547828762,0.6085172729263436,0,15.4,30,30,30.85742350276144,407.25874621455927,23.449437490694166,-406.5830914458013,0.07576859622924975,-0.05761058319677266,0.018158013032476206,0.8574235027614385,3.1356564884624873
0.59,0.413,MCP,0,15.37283473091451,30.88250789518268,0,0.5889297432318835,0.5565155257620371,0,15.4,30,30,30.89591772342387,382.5553602911531,22.328321293573392,-381.9031942203481,0.08076195220453787,-0.05839943818164038,0.02236251402289959,0.8959177234238709,3.373844129266697
0.6,0.42,MCP,0,15.388181225895124,30.922652845260696,0,0.5804726332174063,0.49696132380770813,0,15.4,30,30,30.936214040243883,359.0560764386496,21.22565761486698,-358.42814828963117,0.08615983984198029,-0.0591496454964916,0.027010194345488826,0.9362140402438826,3.632469770351814
0.61,0.427,MCP,0,15.404278658497043,30.96392615068228,0,0.5710916839071916,0.4339909586214299,0,15.4,30,30,30.97782835633406,337.6869174901967,20.209546881905304,-337.08163471013813,0.09173535233929626,-0.059882776866567206,0.03185257547273006,0.9778283563340615,3.9005586771525675
0.62,0.434,MCP,0,15.42057361236747,31.005889691928797,0,0.5616766786700018,0.37074509615392315,0,15.4,30,30,31.020345281408506,318.7597372331562,19.309650654788047,-318.17433503119145,0.09731575747510023,-0.060614556393469306,0.03670120108163279,1.0203452814085061,4.169707294220107
0.63,0.441,MCP,0,15.437630632324883,31.048943447085115,0,0.5513034083688892,0.303987885205664,0,15.4,30,30,31.06418122380279,301.3760916442312,18.47106650252656,-300.80952165284145,0.10307447101833635,-0.06132752590247576,0.04174694511586012,1.064181223802791,4.4485204639878955
0.64,0.448,MCP,0,15.456014263187756,31.0934873942361,0,0.539047663866906,0.23048347457712806,0,15.4,30,30,31.10979194898149,284.93044584682195,17.655613673517536,-284.3829078483449,0.10918381100525161,-0.06200436620114264,0.04717944480411,1.1097919489814885,4.745698168819665
0.65,0.455,MCP,0,15.476289049774566,31.139921511466614,0,0.5239852360271042,0.1469960130687913,0,15.4,30,30,31.157678946495558,269.0296373773312,16.83777248865052,-268.50220707658764,0.11581504272257903,-0.0626279867351596,0.053187055987419525,1.1576789464955581,5.070053147830786
0.66,0.462,MCP,0,15.498048031356058,31.18826630647715,0,0.506897387877644,0.05618608308554602,0,15.4,30,30,31.207930454466098,254.08142280576064,16.05100061245556,-253.57392372706357,0.12282649439634097,-0.06321475875865573,0.05961173563768558,1.2079304544660978,5.415236983651198
0.67,0.469,MCP,0,15.520661828581769,31.238187824397688,0,0.48885598345867237,-0.03822031423711336,0,15.4,30,30,31.260224680333845,240.43203961973342,15.325543898766963,-239.94310446418754,0.13001688431281838,-0.06378493023631063,0.06623195407650667,1.2602246803338453,5.7714578447017155
0.68,0.476,MCP,0,15.544361358338376,31.289554349457294,0,0.4693727151512215,-0.13786090200281115,0,15.4,30,30,31.31450886473867,227.79589057412858,14.643494444401192,-227.32473651786592,0.13746740024947204,-0.06432775658222181,0.07313964366725148,1.31450886473867,6.142553796631379
