time,pressure,joint,resample_u1_start,resample_u1_mid,resample_u1_end,resample_u2_start,resample_u2_mid,resample_u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.01,0.007,MCP,0,15.391957704988451,30.00139553860878,0,0.018576280722328715,0.042788051652020466,0,15.4,30,30,30.001427056650545,33306.351105917485,-32.500835141397815,33306.3352485134,9.007719567130919e-4,3.140616838490865,3.139716066533899,0.001427056650545211,-0.052687894198998525
0.02,0.014,MCP,0,15.39060083055478,30.015458794902674,0,0.027144406379740377,0.05100540356817024,0,15.4,30,30,30.01550217146236,113554.99987829084,207.97196900848385,-113554.80943147559,2.64325676576401e-4,-0.0018314656818018153,6.281618167174781,0.01550217146235866,0.018493095886614033
0.03,0.021,MCP,0,15.388248396232129,30.02764381936677,0,0.03704401761774611,0.06394180650080625,0,15.4,30,30,30.027713528789487,26343.17048813448,71.1096590502683,-26343.07451273122,0.0011398671068205174,-0.0026993616975512155,6.281625812588702,0.027713528789487185,0.07208896279513223
0.04,0.028,MCP,0,15.384847607096274,30.03785343674099,0,0.04833868971460984,0.08183393320442388,0,15.4,30,30,30.03796857902463,17544.203717945173,62.81546265032879,-17544.091264993272,0.0017121306308305203,-0.0035804188021192067,6.281317019008237,0.03796857902462847,0.10717618032997918
0.05,0.035,MCP,0,15.380598161135593,30.04645036264152,0,0.060788423392514605,0.10379536862758876,0,15.4,30,30,30.046634850311033,14731.446227312494,65.91262990497114,-14731.298770760795,0.0020396256000041442,-0.004474295925157019,6.2807506368544574,0.046634850311033205,0.12717062687497496
0.06,0.042,MCP,0,15.37561790734568,30.05364997938808,0,0.07425043239248648,0.12929889861585284,0,15.4,30,30,30.053933947249092,13930.8319312598,74.96042736439405,-13930.630252480933,0.0021573682099925557,-0.005380926959295896,6.279961748430172,0.053933947249092284,0.13410153199024014
0.07,0.049,MCP,0,15.37002469472212,30.059667669300374,0,0.08858193045555154,0.1578173090147682,0,15.4,30,30,30.060087473204085,14313.618353536223,90.17718337950022,-14313.334288218337,0.002100104021969934,-0.006300138630446652,6.278985272570998,0.06008747320408503,0.1299989652075704
0.08,0.056,MCP,0,15.36365546330269,30.06420697483113,0,0.10396363976848849,0.19005016497431096,0,15.4,30,30,30.064811821529197,16504.38460622177,119.3620480137186,-16503.952978955804,0.0018216257399985372,-0.00723220473845811,6.277774728181305,0.06481182152919729,0.11208169289828981
0.09,0.063,MCP,0,15.356419669726318,30.067102632263857,0,0.12050293204264265,0.226398432645049,0,15.4,30,30,30.06795708160654,23183.010169164925,189.59135098609931,-23182.234914331184,0.001296982439389993,-0.00817812108882013,6.2763041685306025,0.06795708160654002,0.0787852804941394
0.1,0.07,MCP,0,15.348543937890346,30.068766814664475,0,0.13794699530589,0.2658869993734218,0,15.4,30,30,30.069942825188903,50766.454141183596,463.9258181159994,-50764.33431952183,5.923191472377243e-4,-0.009138559770514604,6.274639066555843,0.06994282518890316,0.03396703362898316
0.11,0.077,MCP,0,15.340254891692114,30.0696116950989,0,0.1560430175861065,0.30754075250586893,0,15.4,30,30,30.0711843424386,132718.79190717847,-1342.2924076184222,132712.00388960072,2.265781952224967e-4,3.13147867294671,3.131252094750871,0.07118434243859895,-0.01851386356412108
0.12,0.084,MCP,0,15.33041798752327,30.067560999552096,0,0.1761409605411698,0.35640238982433947,0,15.4,30,30,30.069675969410852,20261.68666392108,-225.11886464912314,20260.436026001425,0.0014840657872256186,3.1304818561392245,3.1289977903518578,0.06967596941085219,-0.09826773209102545
0.13,0.091,MCP,0,15.318633788279595,30.06188423851554,0,0.19870689700504435,0.4142308934577061,0,15.4,30,30,30.064751588105036,9129.391854823823,-110.75332441203825,9128.720027476758,0.0032931822914600063,3.129460844262983,3.1261676619714462,0.064751588105036,-0.2121881990730371
0.14,0.098,MCP,0,15.306231577614634,30.05501226181492,0,0.22216218176973693,0.4751255772727936,0,15.4,30,30,30.058802364720712,5700.8936014665,-75.08367179568162,5700.39913492655,0.005272647494594247,3.1284217635658633,3.123149116071236,0.05880236472071232,-0.33733035419672863
0.15,0.105,MCP,0,15.294540639181935,30.049375919275906,0,0.24492816962725406,0.5331857551364269,0,15.4,30,30,30.05416798774999,4267.511822695326,-60.684182445038005,4267.080335175958,0.007042550609448112,3.127372135802027,3.120329585192562,0.05416798774999165,-0.45073826956742313
0.16,0.112,MCP,0,15.282043245593394,30.04194717700876,0,0.26882528113079285,0.5953897155496087,0,15.4,30,30,30.04794937352291,3314.8052481406403,-50.660295206169465,3314.418103919654,0.00906477066499686,3.1263090203889083,3.1172442497239135,0.04794937352291129,-0.5790339507796712
0.17,0.119,MCP,0,15.267787750774273,30.030971822652706,0,0.2949820503608146,0.6659685584556858,0,15.4,30,30,30.038523942332837,2586.970955146954,-42.3382630287598,2586.624478786523,0.011611465479567583,3.1252259629683934,3.113614497488821,0.03852394233283718,-0.7386577073912561
0.18,0.126,MCP,0,15.253952560348178,30.02079143832691,0,0.32078200240022314,0.7349008148850008,0,15.4,30,30,30.030031133748555,2141.895769194149,-37.405639231452035,2141.5691219863725,0.014020304613163706,3.12412796581835,3.1101076612051717,0.030031133748554595,-0.8913565153020985
