time,pressure,joint,u1_start,u1_mid,u1_end,u2_start,u2_mid,u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.12,0.084,DIP,84.319862,92.58615,100.78347,-4.41249,-5.94298,-7.85856,83.583,91.583,99.583,16,16.826458230443034,180.9727652864756,55.51502607872714,-183.07816438370006,0.09297784782040076,0.15984652435540725,0.25282437217580755,0.8264582304430341,7.275405910530079
0.13,0.091,MCP,0,15.4372182,30.289419,0,0.0489406,-0.14546,0,15.4,30,30,30.29110278173788,931.5437493775057,10.67176525083227,-931.4826195000808,0.03251710164120535,-0.011456250657811628,0.021060850983394823,0.2911027817378802,2.034436120185486
0.13,0.091,PIP,49.829125999999995,60.387611,70.954919,-0.83956,-1.54644,-2.80361,49.574,59.774,69.974,20.400000000000006,21.226299026669036,205.83249181424324,41.3634120362864,-206.49788434780046,0.10312414157539833,0.04114074742890193,0.14426488900429896,0.8262990266690302,7.079968358901025
0.13,0.091,DIP,84.365343,92.63636,100.82330999999999,-4.95507,-6.64138,-8.74587,83.583,91.583,99.583,16,16.89607238900348,167.34899474028987,55.07983344632209,-169.72170791789588,0.1009630946109035,0.17590234194799784,0.2768654365589014,0.8960723890034785,7.877638357563631
0.14,0.098,MCP,0,15.458658100000001,30.343229,0,0.0280517,-0.244453,0,15.4,30,30,30.346261155569582,754.115093997192,9.097692605826012,-754.0602144282933,0.040240888157693576,-0.012064356455502885,0.028176531702194568,0.34626115556958226,2.5016709667374215
0.14,0.098,PIP,49.875475,60.458752000000004,71.04136,-1.09782,-1.92314,-3.34776,49.574,59.774,69.974,20.400000000000006,21.29625830562631,190.18381095876893,40.38658396914594,-191.04476758749175,0.11197724032485211,0.04991398711627103,0.16189122744112425,0.8962583056263043,7.679794536981298
0.14,0.098,DIP,84.407474,92.67327,100.83679,-5.74824,-7.62187,-9.94617,83.583,91.583,99.583,16,16.965541936840935,155.72642963434177,54.12752109640079,-158.50243908734234,0.10894452519509627,0.19568983396591716,0.30463435916101494,0.9655419368409355,8.476855558359432
0.15,0.105,MCP,0,15.481052700000001,30.399722,0,0.00618428,-0.349446,0,15.4,30,30,30.404706069786645,627.3436313148084,7.9911148019231195,-627.2927337658812,0.04846579219440455,-0.012738363029995897,0.03572742916440591,0.4047060697866449,3.0002094937055346
0.15,0.105,PIP,49.922824,60.53119,71.12678,-1.37268,-2.32561,-3.93058,49.574,59.774,69.974,20.400000000000006,21.37082287583029,175.90677099362054,39.49620770961996,-176.97016789243895,0.1214894842030005,0.059308298935753685,0.1807977831387555,0.970822875830283,8.322881946579598
0.15,0.105,DIP,84.440579,92.69492,100.82572,-6.59652,-8.66969,-11.2263,83.583,91.583,99.583,16,17.03641702287161,145.4221752500158,53.15874146403207,-148.61432062661024,0.11715143851741935,0.21680498225604422,0.33395642077346044,1.0364170228716105,9.087565172401153
0.16,0.112,MCP,0,15.4969813,30.444262,0,-0.00718417,-0.423641,0,15.4,30,30,30.45101696959416,555.8596802703388,7.490827436225665,-555.8092043629396,0.05478184162374307,-0.013476520154300337,0.041305321469440916,0.4510169695941606,3.3819040838303382
0.16,0.112,PIP,49.958915,60.59085,71.19915,-1.57684,-2.63312,-4.39105,49.574,59.774,69.974,20.400000000000006,21.441043117274134,164.43638608990037,39.02678394071481,-165.6494263171828,0.13039111128088113,0.06653150533700643,0.1969226166178889,1.0410431172741283,8.921816287688863
0.16,0.112,DIP,84.463508,92.70752999999999,100.80691,-7.28405,-9.53317,-12.298,83.583,91.583,99.583,16,17.106396863843973,136.58206086580608,52.65483259164912,-140.11050639749988,0.12524629336682264,0.2350489401810734,0.36029523354789794,1.1063968638439725,9.688276301138636
0.17,0.119,MCP,0,15.500059,30.465809,0,-0.00357398,-0.435776,0,15.4,30,30,30.473091448155873,531.9873198919473,7.627377694365888,-531.9326382497361,0.05728161237817718,-0.014338009108313707,0.04294360326986455,0.47309144815587345,3.5315248612750385
0.17,0.119,PIP,49.975746,60.630678,71.25565,-1.63983,-2.75055,-4.60641,49.574,59.774,69.974,20.400000000000006,21.50277672628938,155.6918025758848,39.1701987761627,-156.95620884821327,0.13811116815741692,0.06945928214533134,0.2075704503027485,1.102776726289374,9.436373662412654
0.17,0.119,DIP,84.483654,92.72609,100.80521999999999,-7.65253,-10.031,-12.9572,83.583,91.583,99.583,16,17.174644500571265,129.01070754555397,52.85623523739427,-132.72638435741248,0.1331257290756805,0.24767795916773694,0.3808036882434169,1.1746445005712651,10.27072957351468
0.18,0.126,MCP,0,15.4872239,30.460807,0,0.021169,-0.372716,0,15.4,30,30,30.466973672612056,550.6186430874449,8.496160147777376,-550.5530904265295,0.05533225955041543,-0.015430820285927332,0.03990143926449347,0.46697367261205613,3.4126269873048174
