time,pressure,joint,u1_start,u1_mid,u1_end,u2_start,u2_mid,u2_end,u1_init_offset_start,u1_init_offset_mid,u1_init_offset_end,L_init,L_arc,R_arc,u1_center_arc,u2_center_arc,theta_arc,theta_arc_start,theta_arc_end,delta_L,theta_joint
0.31,0.093,PIP,53.775953,64.97247,75.94029,-1.38234,-3.06832,-6.40212,53.267,63.467,73.667,20.4,22.806195845084705,78.30197382384338,47.74539995362004,-79.45174203860057,0.2912595268210224,0.07709295800369251,0.36835248482471483,2.4061958450847065,19.973273534489298
0.31,0.093,DIP,91.070156,101.09853,109.677462,-13.0016,-19.1776,-27.328,90.267,100.467,110.667,20.400000000000006,23.65341143723262,56.91557969454554,66.39876679410109,-64.29200618495061,0.415587639872522,0.44834354594695947,0.8639311858194815,3.2534114372326144,28.75878763051826
0.32,0.096,MCP,0,15.4589269,30.741361,0,0.24285,-0.023198,0,15.4,30,30,30.746989007824318,464.2447393631612,15.020544995123592,-464.0016823831773,0.06623012906942626,-0.03236044616903188,0.03386968290039465,0.7469890078243182,4.01038492519712
0.32,0.096,PIP,53.814620000000005,65.03092,75.98529,-1.64084,-3.44588,-6.95908,53.267,63.467,73.667,20.4,22.88623913786972,75.88936956585685,47.398852830578626,-77.25852539654579,0.3015737153806374,0.08464208283502812,0.3862157982156654,2.4862391378697204,20.634061470488344
0.32,0.096,DIP,90.985734,100.910341,109.27795,-13.8409,-20.2718,-28.7089,90.267,100.467,110.667,20.400000000000006,23.75437534968425,55.350138503229296,66.0212479736957,-63.241429043413326,0.42916559907611335,0.46791729327982007,0.8970828923559327,3.3543753496842434,29.643132963004767
0.33,0.099,MCP,0,15.470925900000001,30.776745,0,0.237403,-0.0665566,0,15.4,30,30,30.783173640004733,437.2562783952366,14.443366937138594,-437.01766800390556,0.0704007584590467,-0.033037821225229885,0.03736293723381593,0.7831736400047333,4.238952252076136
0.33,0.099,PIP,53.838368,65.07494,76.02562,-1.77586,-3.65439,-7.29224,53.267,63.467,73.667,20.4,22.954638217495464,74.00667078483842,47.289778181267145,-75.49223058375462,0.3101698532586623,0.08860236184864038,0.3987722151073018,2.554638217495466,21.17393666183481
0.33,0.099,DIP,90.929644,100.780067,108.9782,-14.3733,-20.9996,-29.6678,90.267,100.467,110.667,20.400000000000006,23.851242244125316,53.93798689096761,65.93187907542212,-62.16888743886026,0.4421974867608457,0.48188890378287474,0.9240863905437195,3.4512422441253108,30.48524192992652
0.34,0.102,MCP,0,15.4686492,30.789545,0,0.251282,-0.0425711,0,15.4,30,30,30.7960136095571,434.7176340858035,14.794088660996582,-434.46582872056706,0.07084141795701496,-0.03403806195101423,0.03680335600599885,0.7960136095571002,4.241943927226929
0.34,0.102,PIP,53.845704000000005,65.10906,76.07018000000001,-1.75268,-3.65867,-7.37627,53.267,63.467,73.667,20.4,23.02223744307576,72.23563027637543,47.46271902120105,-73.7057465377483,0.3187102729635233,0.08847878480035246,0.40718905776387565,2.622237443075761,21.70418967189265
0.34,0.102,DIP,90.904921,100.705228,108.76281,-14.5944,-21.3762,-30.2409,90.267,100.467,110.667,20.400000000000006,23.94918232331267,52.584287811998585,66.07535906318435,-60.9473953586706,0.45544369468189294,0.4917689466580632,0.947212641339956,3.549182323312664,31.337894284441035
0.35,0.105,MCP,0,15.4547551,30.783361,0,0.281188,0.0375276,0,15.4,30,30,30.78934590866805,451.63255031604064,15.94193970281384,-451.3510995483259,0.06817344296181148,-0.035305808032538286,0.03286763492927155,0.7893459086680501,4.056440996159753
0.35,0.105,PIP,53.839225000000006,65.13501,76.11902,-1.59752,-3.49206,-7.25129,53.267,63.467,73.667,20.4,23.08878745484091,70.57519331281509,47.85173032109443,-71.9182695595098,0.32715160059856946,0.08494061913062906,0.4120922197291991,2.688787454840913,22.223083231333966
0.35,0.105,DIP,90.90884199999999,100.680752,108.62407,-14.5543,-21.4579,-30.4896,90.267,100.467,110.667,20.400000000000006,24.047325457290093,51.30216352418081,66.39510190551474,-59.62079008788918,0.468739012263208,0.49818340018022317,0.9669224124434312,3.647325457290087,32.19367562654044
0.36,0.108,MCP,0,15.4363338,30.767354,0,0.316388,0.14032,0,15.4,30,30,30.7729181936853,481.16710042149134,17.576980611676337,-480.84595067506007,0.06395474288813373,-0.036538018002651225,0.02741672488548275,0.7729181936852996,3.771961370313465
0.36,0.108,PIP,53.824786,65.1529,76.16674,-1.37982,-3.23675,-7.00484,53.267,63.467,73.667,20.4,23.146828952960217,69.23422731696357,48.327835879520876,-70.39548323342802,0.3343263852283775,0.0794800787147974,0.4138064639431751,2.746828952960218,22.653227833087186
0.36,0.108,DIP,90.935076,100.70025,108.55985,-14.344,-21.3336,-30.5006,90.267,100.467,110.667,20.400000000000006,24.142231322091394,50.12856325148904,66.8510908624982,-58.30801384718108,0.4816062890327156,0.5011613014401363,0.9827675904728516,3.7422313220913885,33.01566083875669
0.37,0.111,MCP,0,15.4172031,30.747817,0,0.352186,0.248346,0,15.4,30,30,30.753314465281075,519.2535819687691,19.565874647590153,-518.8848224188795,0.059226003504258454,-0.037689692200244436,0.021536311304018826,0.7533144652810755,3.453091918550649
0.37,0.111,PIP,53.806738,65.16589,76.21199,-1.14305,-2.95097,-6.71156,53.267,63.467,73.667,20.4,23.198846469770224,68.11111061691749,48.81874799075064,-69.07127200777524,0.34060296858539374,0.07329875062428519,0.4139017192096795,2.7988464697702256,23.020584889753525
0.37,0.111,DIP,90.97106699999999,100.740846,108.53341,-14.0617,-21.1179,-30.4023,90.267,100.467,110.667,20.400000000000006,24.2342985514807,49.050385323241954,67.35428862017382,-57.05225802518368,0.49406948369063186,0.5023425207034368,0.9964120043940687,3.8342985514806927,33.80896599104652
0.38,0.114,MCP,0,15.39757532,30.72848,0,0.388766,0.357118,0,15.4,30,30,30.734374714562037,562.7464137473792,21.901445314833083,-562.320062667746,0.05461496326542369,-0.03892868526239681,0.01568627800302632,0.734374714562037,3.1419921463773712
0.38,0.114,PIP,53.788172,65.17939,76.25708,-0.908701,-2.67153,-6.4323,53.267,63.467,73.667,20.4,23.25471525996092,66.92147910216407,49.2873098073486,-67.67865385863352,0.3474925475639842,0.06730667556106432,0.41479922312504897,2.8547152599609227,23.42767862316005
0.38,0.114,DIP,91.000908,100.768939,108.48309,-13.8057,-20.9384,-30.3481,90.267,100.467,110.667,20.400000000000006,24.327664563212586,48.00638825240764,67.80006023732132,-55.83347624540597,0.5067589012383679,0.5044050562106835,1.0111639574490519,3.9276645632125806,34.61594879845754
0.39,0.117,MCP,0,15.3819186,30.716807,0,0.420576,0.446424,0,15.4,30,30,30.723419679097038,598.9004401788428,24.05876616011503,-598.4170059559342,0.051299711300800604,-0.040182374352161813,0.011117336948638683,0.723419679097038,2.9103770980173644
0.39,0.117,PIP,53.775362,65.19844,76.30203,-0.725859,-2.46365,-6.24999,53.267,63.467,73.667,20.4,23.316579925696033,65.62001702569802,49.65601286223748,-66.21645066883525,0.3553272459006651,0.06281710556033156,0.41814435146099715,2.916579925696034,23.897291632907415
0.39,0.117,DIP,91.01239199999999,100.760042,108.36756,-13.6832,-20.919,-30.4752,90.267,100.467,110.667,20.400000000000006,24.422975522597785,46.98781500679257,68.11416738049243,-54.71399414765377,0.5197725307947857,0.5090210151238526,1.0287935459186381,4.022975522597779,35.44305529382504
0.4,0.12,MCP,0,15.3769693,30.723272,0,0.437957,0.484679,0,15.4,30,30,30.730406643160205,604.2355785525771,24.889566150144557,-603.7227375920384,0.05085832038684929,-0.04120348262115505,0.00965483776570238,0.7304066431602045,2.851771197987655
0.4,0.12,PIP,53.777261,65.22748,76.34466,-0.663731,-2.41262,-6.26052,53.267,63.467,73.667,20.4,23.379414967337755,64.35336607021782,49.82524889042534,-64.89563370304343,0.3632974682602896,0.06144978312893967,0.4247472513892301,2.979414967337757,24.377597362319868
0.4,0.12,DIP,90.99720099999999,100.699925,108.16804,-13.8004,-21.1695,-30.8936,90.267,100.467,110.667,20.400000000000006,24.517207778018296,46.028163766254316,68.25450120457542,-53.817414702602726,0.5326566556624872,0.5168039361161724,1.0494605917786601,4.11720777801829,36.25874217469024
0.41,0.123,MCP,0,15.386102900000001,30.753435,0,0.436849,0.457257,0,15.4,30,30,30.760587187817627,568.4446012773896,23.824600516058812,-567.9451145415907,0.054113606002578744,-0.041924192901543055,0.012189413101033905,0.7605871878176274,3.0170091865647644
0.41,0.123,PIP,53.798692,65.26998999999999,76.38411,-0.757354,-2.56471,-6.52155,53.267,63.467,73.667,20.4,23.443969674417275,63.10386112531398,49.75485002669198,-63.731512438345376,0.3715140287194372,0.06412626312832248,0.43564029184776,3.0439696744172764,24.8763686618915
0.41,0.123,DIP,90.94558599999999,100.569829,107.85403,-14.2293,-21.7715,-31.6911,90.267,100.467,110.667,20.400000000000006,24.61048092555797,45.1234806524697,68.18108732849093,-53.189614506285366,0.5454029824317417,0.5287951379499046,1.0741981203816462,4.210480925557963,37.06445587827895
0.42,0.126,MCP,0,15.40799747,30.806675,0,0.419431,0.368508,0,15.4,30,30,30.81366299513704,504.77986734008624,21.43824651812586,-504.3244154887835,0.06104376380442467,-0.042483264463356374,0.018560499341066506,0.8136629951370402,3.407045091892112
0.42,0.126,PIP,53.838558000000006,65.32648,76.41893,-1.00268,-2.92086,-7.0447,53.267,63.467,73.667,20.4,23.51671875543523,61.72738155163913,49.46175877301502,-62.57469687250712,0.38097709904901617,0.07096485997223262,0.4519419590212483,3.116718755435233,25.461468638636163
0.42,0.126,DIP,90.84467699999999,100.345066,107.38244,-14.9978,-22.7663,-32.9189,90.267,100.467,110.667,20.400000000000006,24.705525319976655,44.23818447158112,67.86209028368225,-52.797504670388314,0.5584660766503118,0.5462881725015877,1.1047542491518993,4.305525319976649,37.88974539424957
0.43,0.129,MCP,0,15.4422101,30.881785,0,0.386061,0.219517,0,15.4,30,30,30.889156103511034,431.63496949819097,18.507042073942895,-431.2380274133736,0.07156314545001316,-0.042889753254899105,0.02867339219511125,0.8891561035110342,4.017959757568619
0.43,0.129,PIP,53.89396300000001,65.39292,76.44267,-1.3969,-3.47825,-7.82725,53.267,63.467,73.667,20.4,23.598323473723028,60.231116587390204,48.966318211033375,-61.42610724278775,0.39179621449461055,0.08190381788422339,0.47370003237883374,3.198323473723029,26.1396700430016
0.43,0.129,DIP,90.68364,100.010508,106.73313,-16.1016,-24.1487,-34.5682,90.267,100.467,110.667,20.400000000000006,24.802929528492452,43.37167433879955,67.30161590333049,-52.630808643134465,0.5718693111716967,0.5693778701739444,1.1412471813456408,4.402929528492447,38.73827127369509
0.44,0.132,MCP,0,15.4893905,30.977209,0,0.33487,0.00669284,0,15.4,30,30,30.986670243551995,361.9756340276352,15.566740206572417,-361.6407557632983,0.08560429855117349,-0.04301820618038565,0.04258609237078723,0.9866702435519947,4.842931967531887
0.44,0.132,PIP,53.960476,65.46095,76.44486,-1.94061,-4.23231,-8.85341,53.267,63.467,73.667,20.4,23.683065876895256,58.754557841194895,48.28575932442489,-60.4204839547741,0.4030847435003625,0.09673422384346375,0.4998189673438263,3.2830658768952574,26.851507649453602
0.44,0.132,DIP,90.456667,99.565765,105.91744,-17.5054,-25.8666,-36.5706,90.267,100.467,110.667,20.400000000000006,24.900097310073033,42.544671758538705,66.5471817767431,-52.69610347976382,0.5852694657369307,0.5967841707415987,1.1820536364785303,4.500097310073027,39.58490429805988
0.45,0.135,MCP,0,15.546841,31.08684,0,0.268766,-0.258542,0,15.4,30,30,31.101504461872207,303.69556290417705,13.021052549566448,-303.41629342898904,0.10241013785138985,-0.04288849383313451,0.05952164401825461,1.1015044618722065,5.835429741078533
0.45,0.135,PIP,54.030022,65.52115,76.41722,-2.60336,-5.1413,-10.0675,53.267,63.467,73.667,20.4,23.76849139958173,57.3469089995714,47.473225511402376,-59.57419808065524,0.41446857056863123,0.11458624497335414,0.5290548155419854,3.368491399581732,27.571931867823366
0.45,0.135,DIP,90.162081,99.01638,104.95283,-19.1331,-27.8287,-38.821,90.267,100.467,110.667,20.400000000000006,24.99621739958612,41.762742221958014,65.65154612106134,-52.9467114286251,0.5985291211658895,0.6272241850667051,1.2257533062325943,4.596217399586113,40.4197024908648
0.46,0.138,MCP,0,15.608506,31.20091,0,0.195916,-0.54873,0,15.4,30,30,31.224636431785136,259.0313327127012,11.053849426880745,-258.7953703986336,0.1205438589408689,-0.04268675531854986,0.07785710362231946,1.224636431785136,6.909773632533589
0.46,0.138,PIP,54.093499,65.56696,76.35805,-3.323,-6.12678,-11.3774,53.267,63.467,73.667,20.4,23.85692241155893,55.956916284209214,46.62104199561866,-58.77873790290479,0.4263444806427127,0.13393958721200916,0.5602840678547215,3.4569224115589314,28.32370966400131
0.46,0.138,DIP,89.805066,98.37419,103.85900000000001,-20.875,-29.9151,-41.1908,90.267,100.467,110.667,20.400000000000006,25.092717882470367,41.01084634478243,64.67083232752542,-53.28116940665464,0.6118556459799267,0.6596849802772528,1.271540626257179,4.692717882470362,41.260334797126134
0.47,0.141,MCP,0,15.669233,31.31109,0,0.123279,-0.839086,0,15.4,30,30,31.347426796594384,226.12312823851167,9.612535866068631,-225.91872051380324,0.13862990062444888,-0.04252299823871463,0.09610690238573406,1.3474267965943838,7.982397905035165
0.47,0.141,PIP,54.145288,65.59554,76.2715,-4.04107,-7.11225,-12.6884,53.267,63.467,73.667,20.4,23.947417601124975,54.60375588433786,45.80821992073759,-58.00460817642154,0.43856722332160814,0.15328259006735595,0.5918498133889637,3.5474176011249767,29.09810214473491
0.47,0.141,DIP,89.403593,97.67049,102.68456,-22.6131,-31.9922,-43.5354,90.267,100.467,110.667,20.400000000000006,25.190015652596045,40.28225821454248,63.68394027003212,-53.61567715598706,0.6253377235812982,0.6925293189547429,1.317867042536041,4.79001565259604,42.10834332506439
0.48,0.144,MCP,0,15.726239,31.41221,0,0.0544717,-1.11437,0,15.4,30,30,31.463735280299048,202.10161530426322,8.562613962132449,-201.92014399442147,0.15568275014987146,-0.042380550599469026,0.11330219955040251,1.4637352802990478,8.990987053029098
0.48,0.144,PIP,54.183840000000004,65.6074,76.16628,-4.71737,-8.0406,-13.9226,53.267,63.467,73.667,20.4,24.0345519165345,53.37318667895341,45.079745103802985,-57.30836269254621,0.4503113531726225,0.17141249928026825,0.6217238524528905,3.6345519165345017,29.837515609432383
0.48,0.144,DIP,88.98770999999999,96.95629,101.50942,-24.2418,-33.9344,-45.7158,90.267,100.467,110.667,20.400000000000006,25.2855951763127,39.59489799307953,62.772903381103106,-53.915691908817976,0.6386074079729203,0.7235846190582295,1.3621920270311498,4.885595176312695,42.94115968116187
0.49,0.147,MCP,0,15.776250000000001,31.49951,0,-0.00575829,-1.35633,0,15.4,30,30,31.566983126776417,184.9893177201883,7.820665799928196,-184.82392934094491,0.170642194456461,-0.04228891376158124,0.12835328069487822,1.5669831267764174,9.869735635914987
0.49,0.147,PIP,54.21003,65.60768,76.05774,-5.30759,-8.85142,-15.0022,53.267,63.467,73.667,20.4,24.115086841938577,52.30233637442032,44.48141572329816,-56.69716534829572,0.4610709293998695,0.18709691352524008,0.6481678429251089,3.7150868419385787,30.507873237266423
0.49,0.147,DIP,88.59358999999999,96.28757999999999,100.41380000000001,-25.6626,-35.6302,-47.6152,90.267,100.467,110.667,20.400000000000006,25.37919037621517,38.949202012512565,62.0137909687162,-54.132840969617355,0.6515971846627825,0.7510712246162157,1.4026684092789983,4.979190376215165,43.75145871396581
0.5,0.15,MCP,0,15.815034,31.56873,0,-0.0505434,-1.54209,0,15.4,30,30,31.65023043209434,173.51745752173883,7.353550073721878,-173.36156830774723,0.1824037240064395,-0.04239200556274041,0.1400117184436999,1.6502304320943395,10.552976782055667
0.5,0.15,PIP,54.226808000000005,65.60565,75.96494,-5.76319,-9.48365,-15.857,53.267,63.467,73.667,20.4,24.190348932005367,51.35152852410575,44.06634463081121,-56.09950359054236,0.47107359074325866,0.19917526939860353,0.6702488601418625,3.7903489320053687,31.123039369351496
0.5,0.15,DIP,88.25408,95.70939,99.4556,-26.797,-36.9977,-49.153,90.267,100.467,110.667,20.400000000000006,25.4711515844121,38.339195835740675,61.4514829846752,-54.21076899598771,0.664363219654892,0.7741258089587846,1.4384890286136764,5.071151584412096,44.546417677287074
0.51,0.153,MCP,0,15.8406,31.618479999999998,0,-0.0762957,-1.65964,0,15.4,30,30,31.709884102580553,166.5419639716159,7.1190733459866955,-166.3897369377615,0.19040176629588046,-0.042759452472392066,0.14764231382348983,1.7098841025805527,11.005871723856885
0.51,0.153,PIP,54.23818,65.60989,75.90318,-6.05887,-9.90535,-16.4504,53.267,63.467,73.667,20.4,24.260854171613477,50.501600195222686,43.85719742537371,-55.48201056252821,0.4803977315140301,0.20703333621641568,0.6874310677304458,3.8608541716134788,31.687709854111304
0.51,0.153,DIP,87.99413,95.25525999999999,98.6763,-27.6051,-37.9967,-50.2929,90.267,100.467,110.667,20.400000000000006,25.56224170499316,37.754785080796786,61.11587854224857,-54.11893403189812,0.6770596535058778,0.7922233653706445,1.4692830188765227,5.1622417049931535,45.33236744482609
0.52,0.156,MCP,0,15.854138,31.65044,0,-0.0845058,-1.71289,0,15.4,30,30,31.74692137316663,162.98289411307474,7.059377320640697,-162.82993878681694,0.1947868305194112,-0.04332716348823285,0.15145966703117802,1.7469213731666287,11.2365757811863
0.52,0.156,PIP,54.247243000000005,65.62413,75.87877,-6.20217,-10.124,-16.7887,53.267,63.467,73.667,20.4,24.32448736215063,49.772480622440774,43.8338475352246,-54.873116386991875,0.48871358344923477,0.21077717819087308,0.6994907616401077,3.924487362150632,32.179441649595134
0.52,0.156,DIP,87.82603999999999,94.94351,98.1017,-28.093,-38.6334,-51.0441,90.267,100.467,110.667,20.400000000000006,25.65150316020371,37.20398028483141,61.00572027377065,-53.876843755673,0.6894827640434534,0.8050989210217648,1.4945816850652178,5.251503160203704,46.09946820377787
0.53,0.159,MCP,0,15.857767,31.66773,0,-0.0782844,-1.71242,0,15.4,30,30,31.764876925871725,161.9685795837369,7.130268130881516,-161.81155721627255,0.1961175248156662,-0.044036770696796006,0.1520807541188695,1.7648769258717252,11.278751111776568
0.53,0.159,PIP,54.255545000000005,65.64849,75.88969,-6.2172,-10.1702,-16.9081,53.267,63.467,73.667,20.4,24.38059961171471,49.164096581367026,43.957772052590286,-54.29072977456077,0.4959025245458258,0.21101979097552465,0.7069223155213501,3.9805996117147124,32.592517472991986
0.53,0.159,DIP,87.74461,94.76652,97.7213,-28.3049,-38.9568,-51.4607,90.267,100.467,110.667,20.400000000000006,25.73817679993249,36.687547462943314,61.09134638602246,-53.51560561427306,0.7015507598574049,0.8132052554921644,1.5147560153495687,5.338176799932484,46.84087920232513
0.54,0.162,MCP,0,15.853576,31.67399,0,-0.0605534,-1.67024,0,15.4,30,30,31.768387770920025,162.78297138337234,7.3057737443776825,-162.61894552110397,0.19515793022417482,-0.04489553497815836,0.1502623952460161,1.7683877709200253,11.178829713417949
0.54,0.162,PIP,54.263499,65.68124,75.92805,-6.13441,-10.0862,-16.8646,53.267,63.467,73.667,20.4,24.432410403934572,48.627225041309224,44.19091898002914,-53.70698767831605,0.502443032337935,0.2086493132685832,0.7110923456065177,4.032410403934573,32.95981980162455
0.54,0.162,DIP,87.72739,94.68796,97.4803,-28.3144,-39.0529,-51.6367,90.267,100.467,110.667,20.400000000000006,25.823674472165326,36.19406352953321,61.3142411265847,-53.06022391779845,0.7134781771904121,0.8179776877554021,1.531455864945814,5.42367447216532,47.569529578005294
0.55,0.165,MCP,0,15.844844,31.67433,0,-0.036105,-1.60469,0,15.4,30,30,31.7642202554993,164.5959406137709,7.5477996241603424,-164.42279156906903,0.19298301122768852,-0.045872622264992405,0.14711038896269668,1.7642202554992998,11.003993522885917
0.55,0.165,PIP,54.271040000000006,65.71851,75.98041,-5.99868,-9.93304,-16.7372,53.267,63.467,73.667,20.4,24.483436600807117,48.10969593290688,44.48203428517063,-53.10195175336969,0.5089085708409253,0.20490343567246394,0.7138120065133895,4.083436600807119,33.31807168647224
0.55,0.165,DIP,87.74077,94.65487999999999,97.3017,-28.2225,-39.0372,-51.6947,90.267,100.467,110.667,20.400000000000006,25.909052199662778,35.71751775420453,61.59456752700648,-52.555957846412696,0.7253878160839681,0.8212931358517829,1.546680951935751,5.509052199662772,48.29737129636729
0.56,0.168,MCP,0,15.836779,31.675629999999998,0,-0.0127251,-1.54312,0,15.4,30,30,31.76147256157863,166.25506316820963,7.784952599296456,-166.0726965581401,0.19104063332762236,-0.04684248504020666,0.14419814828741553,1.7614725615786284,10.842636744042323
0.56,0.168,PIP,54.278330000000004,65.75462999999999,76.02972,-5.87225,-9.79205,-16.6248,53.267,63.467,73.667,20.4,24.53463119989986,47.60258536403343,44.75559562273592,-52.51261517138521,0.5154054346476152,0.20140546102053802,0.7168108956681527,4.134631199899861,33.678811116856664
0.56,0.168,DIP,87.74785,94.61188,97.1085,-28.1488,-39.0411,-51.771,90.267,100.467,110.667,20.400000000000006,25.994028476142883,35.25609186035129,61.85372297810439,-52.0754838287186,0.7372918297100183,0.8248680431320495,1.5621598728420685,5.594028476142878,49.02249051554375
0.57,0.171,MCP,0,15.834602,31.6846,0,0.00177063,-1.51238,0,15.4,30,30,31.76879345921897,166.58549573684613,7.935907590504361,-166.3963604187476,0.19070563927968792,-0.04765668405622508,0.14304895522346223,1.7687934592189691,10.7786118679651
0.57,0.171,PIP,54.286030000000004,65.78455,76.06044,-5.81509,-9.74072,-16.6206,53.267,63.467,73.667,20.4,24.586248041642417,47.104159374528166,44.94338382123074,-51.983442718710656,0.5219549264462103,0.1996641385678855,0.7216190650140955,4.186248041642418,34.044336568233064
0.57,0.171,DIP,87.71555,94.50951,96.833,-28.2039,-39.1851,-51.9893,90.267,100.467,110.667,20.400000000000006,26.078438648085157,34.81402805265096,62.02022759225545,-51.69362021146335,0.7490784636769252,0.8302110872551653,1.5792895509320912,5.678438648085152,49.74091423495869
0.58,0.174,MCP,0,15.842611,31.70798,0,0.00145227,-1.53553,0,15.4,30,30,31.79463322514967,164.45468228965657,7.936363332665044,-164.26307151652745,0.19333370617657022,-0.048277415715301655,0.1450562904612686,1.7946332251496706,10.895532622443227
0.58,0.174,PIP,54.295010000000005,65.80434,76.05553,-5.88328,-9.85576,-16.8232,53.267,63.467,73.667,20.4,24.64228608722399,46.564886127293605,44.98755248974051,-51.508490736417805,0.5292031858482336,0.20123693979676524,0.7304401256449988,4.242286087223992,34.456810752299546
0.58,0.174,DIP,87.60105,94.27924,96.375,-28.5116,-39.6088,-52.4936,90.267,100.467,110.667,20.400000000000006,26.163358385533265,34.380829117536145,62.00939838694389,-51.47044967774266,0.7609868364747635,0.8395732112284192,1.6005600477031823,5.763358385533259,50.46416549781267
0.59,0.177,MCP,0,15.863201,31.74878,0,-0.0170586,-1.62504,0,15.4,30,30,31.843178633325035,159.5289596142076,7.7602622233060075,-159.34009942828897,0.1996075114532941,-0.048664054798681376,0.15094345665461376,1.843178633325035,11.235545193609136
0.59,0.177,PIP,54.304770000000005,65.81024,76.00416,-6.10579,-10.1763,-17.2819,53.267,63.467,73.667,20.4,24.704567432132308,45.971876277056616,44.86014235485146,-51.09703822759974,0.5373843626317624,0.20691695183067038,0.7443013144624328,4.304567432132309,34.93618081149029
0.59,0.177,DIP,87.37942,93.88246,95.6806,-29.1322,-40.3783,-53.3495,90.267,100.467,110.667,20.400000000000006,26.249278380993328,33.955518917284905,61.778875594711565,-51.438911794770384,0.7730489539840679,0.8540444892977253,1.6270934432817927,5.849278380993322,51.19882520798934
0.6,0.18,MCP,0,15.898076,31.80857,0,-0.0570937,-1.79168,0,15.4,30,30,31.917607858490328,151.9865415662819,7.403969419318589,-151.80609360008222,0.21000285636850907,-0.04873392662085021,0.16126892974765863,1.917607858490328,11.828746004483817
0.6,0.18,PIP,54.31288,65.79629,75.89444,-6.50486,-10.7305,-18.0284,53.267,63.467,73.667,20.4,24.77240434096499,45.33802719514261,44.54080427219366,-50.7772356525162,0.5463935215870848,0.217242927400937,0.7636364489880216,4.372404340964991,35.474276998237706
0.6,0.18,DIP,87.03169,93.29357,94.7181,-30.099,-41.5267,-54.5856,90.267,100.467,110.667,20.400000000000006,26.33606907196624,33.53909945501219,61.310125222977895,-51.6227612343813,0.7852348303892963,0.8740166439807653,1.6592514743700615,5.936069071966234,51.94153350365256
0.61,0.183,MCP,0,15.947397,31.88574,0,-0.119286,-2.0371,0,15.4,30,30,32.01796779418247,142.59169073692038,6.908816189302165,-142.42422029302455,0.2245430124905045,-0.048470722031187574,0.17607229045931594,2.017967794182468,12.675528368620238
0.61,0.183,PIP,54.31457,65.75507999999999,75.71652,-7.08159,-11.5184,-19.06,53.267,63.467,73.667,20.4,24.844939155918425,44.67587052345196,44.03410969177907,-50.558544158258805,0.5561153899144825,0.23219291677637377,0.7883083066908562,4.444939155918426,36.06363080397834
0.61,0.183,DIP,86.54605,92.49983,93.477,-31.404,-43.0401,-56.1811,90.267,100.467,110.667,20.400000000000006,26.42278119358533,33.1351834333815,60.60429437469444,-52.01869612293054,0.7974237187100082,0.8993242132640451,1.696747931974053,6.022781193585324,52.684361666183584
0.62,0.186,MCP,0,16.009263,31.97653,0,-0.20151,-2.35341,0,15.4,30,30,32.14187770475868,132.4063553139709,6.341201684448208,-132.25442181162285,0.2427517744789643,-0.04791030044079338,0.1948414740381716,2.1418777047586772,13.752898398047185
0.62,0.186,PIP,54.30386,65.67972,75.4635,-7.81807,-12.516,-20.3459,53.267,63.467,73.667,20.4,24.922167473160002,43.98859074393211,43.36624400139616,-50.4251664969949,0.5665598067971256,0.2512827793246722,0.8178425861217978,4.522167473160003,36.703743255913636
0.62,0.186,DIP,85.91668999999999,91.4974,91.9579,-33.0071,-44.8712,-58.0814,90.267,100.467,110.667,20.400000000000006,26.51000108783925,32.741984555295346,59.67910760693396,-52.59349381780808,0.8096638443851382,0.9295380399977783,1.7392018843829158,6.110001087839244,53.43183813601943
0.63,0.189,MCP,0,16.079062,32.07315,0,-0.297516,-2.71978,0,15.4,30,30,32.28164775247981,122.46076003603699,5.778877472723131,-122.3243325089456,0.26360809571147664,-0.04720715775216888,0.2164009379593074,2.281647752479813,14.986211009185311
0.63,0.189,PIP,54.27563,65.56782,75.13773,-8.66319,-13.6589,-21.8089,53.267,63.467,73.667,20.4,25.004831887437675,43.27307118529198,42.59342583463654,-50.32954087989002,0.5778381612982563,0.27335642969028906,0.851194590988545,4.604831887437676,37.40176923273537
0.63,0.189,DIP,85.15688999999999,90.309,90.1956,-34.8134,-46.9145,-60.1734,90.267,100.467,110.667,20.400000000000006,26.59848546581989,32.353300742653346,58.58670512061449,-53.27312221946603,0.8221258683122081,0.9636003596413132,1.7857262279535218,6.198485465819886,54.19270612672029
0.64,0.192,MCP,0,16.152874,32.16937,0,-0.402602,-3.1162,0,15.4,30,30,32.43022760843146,113.46212759139165,5.256506183842452,-113.34029971861052,0.28582425075988027,-0.04634487703357813,0.23947937372630215,2.4302276084314585,16.30696984329594
0.64,0.192,PIP,54.227119,65.41966,74.75196,-9.56925,-14.8789,-23.3584,53.267,63.467,73.667,20.4,25.088035218347713,42.57920485068209,41.767716113931584,-50.28475030932912,0.5892086361482587,0.2969625770308557,0.8861712131791148,4.688035218347714,38.107000274687664
0.64,0.192,DIP,84.30384,88.9977,88.2865,-36.7072,-49.0368,-62.3181,90.267,100.467,110.667,20.400000000000006,26.686359131755776,31.97847007834772,57.40749838716777,-54.00486910302108,0.8345101897111965,0.9992704071150823,1.833780596826279,6.28635913175577,54.94845655044117
0.65,0.195,MCP,0,16.226405,32.25905,0,-0.509643,-3.51702,0,15.4,30,30,32.578867630702575,105.75789295493185,4.802962789512806,-105.64877410888107,0.30805140609775467,-0.04543032395788601,0.2626210821398688,2.5788676307025753,17.626225064413255
