u1,u2,joint,pressure
90.9106160510725,-5.9505522519356955,DIP_start,0.126
90.92115187658925,-6.288260559957262,DIP_start,0.133
90.92992966673738,-6.6267127859497865,DIP_start,0.14
90.9369403544621,-6.965911420040696,DIP_start,0.147
90.9421745201524,-7.305859777118997,DIP_start,0.154
90.94562233887379,-7.646562038974123,DIP_start,0.161
90.94727352426207,-7.988023295987881,DIP_start,0.168
90.94711726897992,-8.330249588227558,DIP_start,0.175
90.94514218163951,-8.673247945780501,DIP_start,0.182
90.94133622009916,-9.01702642816258,DIP_start,0.189
90.93568662104386,-9.361594162624803,DIP_start,0.196
90.9281798257648,-9.706961381174166,DIP_start,0.203
90.91880140205706,-10.053139456116519,DIP_start,0.21
90.90753596215868,-10.400140933920753,DIP_start,0.217
90.89436707666123,-10.747979567195188,DIP_start,0.224
90.87927718432621,-11.09667034455836,DIP_start,0.231
90.86224749774901,-11.446229518177837,DIP_start,0.238
90.84325790481829,-11.79667462874201,DIP_start,0.245
90.82228686592683,-12.148024527621113,DIP_start,0.252
90.79931130689661,-12.500299395964959,DIP_start,0.259
90.77430650759096,-12.853520760476409,DIP_start,0.266
90.74724598619379,-13.207711505590737,DIP_start,0.273
90.71810137914744,-13.562895881782648,DIP_start,0.28
90.68684231674987,-13.919099509714236,DIP_start,0.287
90.65343629442296,-14.276349379928824,DIP_start,0.294
90.61784853967563,-14.634673847787411,DIP_start,0.301
90.5800418747973,-14.994102623336499,DIP_start,0.308
90.53997657533044,-15.354666755788335,DIP_start,0.315
90.49761022438452,-15.716398612286888,DIP_start,0.322
90.45289756286735,-16.07933185062581,DIP_start,0.329
90.40579033572581,-16.443501385577555,DIP_start,0.336
90.35623713430256,-16.808943348486267,DIP_start,0.343
90.3041832349327,-17.175695039770808,DIP_start,0.35
90.24957043392082,-17.543794873978605,DIP_start,0.357
90.19233687905685,-17.913282317025462,DIP_start,0.364
90.13241689784806,-18.284197815251957,DIP_start,0.371
90.06974082266359,-18.656582715922614,DIP_start,0.378
90.00423481300783,-19.03047917879035,DIP_start,0.385
89.93582067516047,-19.405930078345953,DIP_start,0.392
89.86441567944166,-19.78297889636967,DIP_start,0.399
89.78993237538356,-20.161669604400863,DIP_start,0.406
89.71227840511266,-20.54204653574054,DIP_start,0.413
89.63135631527061,-20.92415424660191,DIP_start,0.42
89.54706336782571,-21.30803736602506,DIP_start,0.427
89.45929135015264,-21.693740434173826,DIP_start,0.434
89.36792638478354,-22.081307728635707,DIP_start,0.441
89.27284873926001,-22.470783078350163,DIP_start,0.448
89.17393263654247,-22.862209664795365,DIP_start,0.455
89.07104606646143,-23.255629810070033,DIP_start,0.462
88.96405059872279,-23.651084751514674,DIP_start,0.469
88.85280119800855,-24.048614402525388,DIP_start,0.476
88.73714604174356,-24.44825709922362,DIP_start,0.483
88.61692634112806,-24.85004933265712,DIP_start,0.49
88.49197616606679,-25.25402546622058,DIP_start,0.497
88.36212227465514,-25.66021743799896,DIP_start,0.504
88.2271839479145,-26.068654447753325,DIP_start,0.511
88.08697283049912,-26.47936262828661,DIP_start,0.518
87.941292778129,-26.892364700946892,DIP_start,0.525
87.78993971253442,-27.307679615047228,DIP_start,0.532
87.6327014847291,-27.725322171004414,DIP_start,0.539
87.46935774746125,-28.1453026270249,DIP_start,0.546
87.29967983772225,-28.56762628919264,DIP_start,0.553
87.12343067022518,-28.992293084843972,DIP_start,0.56
86.94036464279583,-29.41929711914532,DIP_start,0.567
86.75022755464995,-29.848626214823625,DIP_start,0.574
86.55275653856074,-30.28026143503498,DIP_start,0.581
86.34768000795076,-30.71417658939501,DIP_start,0.588
86.13471761997147,-31.15033772323507,DIP_start,0.595
85.91358025566235,-31.58870259019062,DIP_start,0.602
110.90035207724473,-0.48212209535081424,DIP_end,0.007
110.95325989978706,-0.9686386995464774,DIP_end,0.014
111.00350872974494,-1.4595597934199596,DIP_end,0.021
111.051063622409,-1.954897340319666,DIP_end,0.028
111.09589100461913,-2.4546656453609668,DIP_end,0.035
111.13795850957361,-2.9588817291374556,DIP_end,0.042
111.17723478613777,-3.467565714775155,DIP_end,0.049
111.21368928037217,-3.980741227055462,DIP_end,0.056
111.24729198695665,-4.498435802163101,DIP_end,0.063
111.27801316815227,-5.020681306433624,DIP_end,0.07
111.3058230379174,-5.547514362280944,DIP_end,0.077
111.33069140878436,-6.078976779279072,DIP_end,0.084
111.3525872991006,-6.615115988153854,DIP_end,0.091
111.3714784982566,-7.155985475209988,DIP_end,0.098
111.38733108755036,-7.701645214476648,DIP_end,0.105
111.40010891438891,-8.252162094601614,DIP_end,0.112
111.4097730175917,-8.807610337259721,DIP_end,0.119
111.41628100164924,-9.36807190356727,DIP_end,0.126
111.41958635789705,-9.933636884710365,DIP_end,0.133
111.41963773069848,-10.504403872703266,DIP_end,0.14
111.41637812688579,-11.080480306893298,DIP_end,0.147
111.40974406689253,-11.661982791523542,DIP_end,0.154
111.39966467622304,-12.24903737935398,DIP_end,0.161
111.38606071614544,-12.84177981602872,DIP_end,0.168
111.36884355276965,-13.440355739561804,DIP_end,0.175
111.34791406397783,-14.044920829000123,DIP_end,0.182
111.3231614840176,-14.655640896010476,DIP_end,0.189
111.29446218594634,-15.272691912831737,DIP_end,0.196
111.26167840253137,-15.89625996973456,DIP_end,0.203
111.2246568866676,-16.52654115484362,DIP_end,0.21
111.18322751286911,-17.16374134890335,DIP_end,0.217
111.13720182193137,-17.80807592731164,DIP_end,0.224
111.08637151144023,-18.459769361509846,DIP_end,0.231
111.0305068754293,-19.119054711606285,DIP_end,0.238
110.96935519715512,-19.786173001927647,DIP_end,0.245
110.90263909967405,-20.461372471043333,DIP_end,0.252
110.83005485965985,-21.14490768769533,DIP_end,0.259
110.75127069070574,-21.837038523997432,DIP_end,0.266
110.66592500319663,-22.53802897724487,DIP_end,0.273
110.5736246487284,-23.24814583170663,DIP_end,0.28
110.47394315797823,-23.9676571518618,DIP_end,0.287
110.36641898190003,-24.69683059869408,DIP_end,0.294
110.25055374712473,-25.435931560881595,DIP_end,0.301
110.12581053748572,-26.18522109301759,DIP_end,0.308
109.99161221466218,-26.944953653378278,DIP_end,0.315
109.8473397920315,-27.7153746342223,DIP_end,0.322
109.69233087694346,-28.49671767816944,DIP_end,0.329
109.52587819776926,-29.289201774869305,DIP_end,0.336
109.34722823322791,-30.093028132941104,DIP_end,0.343
109.15557996264944,-30.908376823048226,DIP_end,0.35
108.9500837569874,-31.735403188973514,DIP_end,0.357
108.72984043153564,-32.574234024686916,DIP_end,0.364
108.49390048242846,-33.42496351665413,DIP_end,0.371
108.24126353009643,-34.28764895202575,DIP_end,0.378
107.97087799390475,-35.16230619487814,DIP_end,0.385
107.68164102320237,-36.04890493435242,DIP_end,0.392
107.37239871094971,-36.94736371036097,DIP_end,0.399
107.0419466169517,-37.85754472450445,DIP_end,0.406
106.68903062849475,-38.77924844596797,DIP_end,0.413
106.31234818684649,-39.712208024445616,DIP_end,0.42
105.91054990861875,-40.656083524575585,DIP_end,0.427
105.48224163139515,-41.610455998955885,DIP_end,0.434
105.02598691326847,-42.57482141954748,DIP_end,0.441
104.54031001600198,-43.54858449015762,DIP_end,0.448
104.02369940140572,-44.53105236572314,DIP_end,0.455
103.47461177017875,-45.52142830727639,DIP_end,0.462
102.89147667189906,-46.51880530476726,DIP_end,0.469
102.27270171401663,-47.522159703322174,DIP_end,0.476
101.61667839660682,-48.53034487203244,DIP_end,0.483
100.92178859824564,-49.54208495796843,DIP_end,0.49
100.18641173665938,-50.55596877179154,DIP_end,0.497
99.40893262575311,-51.57044385506802,DIP_end,0.504
98.58775004821919,-52.58381078315426,DIP_end,0.511
97.7212860601456,-53.59421776129767,DIP_end,0.518
96.80799604086897,-54.59965557535548,DIP_end,0.525
95.84637949772647,-55.59795296224573,DIP_end,0.532
94.83499163134097,-56.58677246887807,DIP_end,0.539
93.77245566260969,-57.56360687183246,DIP_end,0.546
92.6574759176408,-58.52577623342284,DIP_end,0.553
91.48885166149097,-59.47042567296105,DIP_end,0.56
90.26549166568374,-60.39452393497783,DIP_end,0.567
88.98642948813227,-61.294862838820265,DIP_end,0.574
87.65083943724792,-62.16805769637378,DIP_end,0.581
86.25805318468664,-63.01054878660689,DIP_end,0.588
84.80757698337537,-63.81860397714849,DIP_end,0.595
83.2991094391787,-64.588322584127,DIP_end,0.602
