u1,u2,joint,pressure
30.943978932268415,-0.9620007672462794,MCP_end,0.096
30.968368697621663,-1.0092794767695554,MCP_end,0.099
30.993399618348825,-1.0578350173710933,MCP_end,0.102
31.019091688212324,-1.1076982061914136,MCP_end,0.105
31.04546471163247,-1.1589013620034097,MCP_end,0.108
31.07253825500805,-1.2114783532068063,MCP_end,0.111
31.100331595516217,-1.265464645734534,MCP_end,0.114
31.128863667315994,-1.3208973507865562,MCP_end,0.117
31.158153005080106,-1.3778152723023591,MCP_end,0.12
31.18821768478068,-1.4362589540789061,MCP_end,0.123
31.219075261655057,-1.4962707264362798,MCP_end,0.126
31.250742705278995,-1.557894752328587,MCP_end,0.129
31.28323633167574,-1.621177072792932,MCP_end,0.132
31.31657173239089,-1.6861656516243655,MCP_end,0.135
31.35076370046438,-1.7529104191597338,MCP_end,0.138
31.385826153232994,-1.8214633150482704,MCP_end,0.141
31.42177205189856,-1.8918783298815756,MCP_end,0.144
31.458613317799383,-1.9642115455503337,MCP_end,0.147
31.496360745324935,-2.038521174189796,MCP_end,0.15
31.53502391141655,-2.114867595570547,MCP_end,0.153
31.57461108159984,-2.193313392785587,MCP_end,0.156
31.615129112497844,-2.2739233860791503,MCP_end,0.159
31.65658335077745,-2.35676466465702,MCP_end,0.162
31.69897752848545,-2.4419066163123864,MCP_end,0.165
31.742313654734705,-2.5294209546955213,MCP_end,0.168
31.786591903705308,-2.619381744049775,MCP_end,0.171
31.83181049893048,-2.7118654212305184,MCP_end,0.174
31.87796559384181,-2.8069508148178612,MCP_end,0.177
31.92505114855404,-2.904719161128055,MCP_end,0.18
31.97305880287523,-3.0052541169227123,MCP_end,0.183
32.02197774553435,-3.108641768609056,MCP_end,0.186
32.07179457962462,-3.2149706377186438,MCP_end,0.189
32.12249318426809,-3.3243316824462292,MCP_end,0.192
32.174054572513725,-3.436818295024683,MCP_end,0.195
32.22645674548939,-3.5525262947062917,MCP_end,0.198
32.27967454283568,-3.6715539161151103,MCP_end,0.201
32.33367948945829,-3.794001792729668,MCP_end,0.204
32.38843963864438,-3.919972935249893,MCP_end,0.207
32.44391941159746,-4.049572704596969,MCP_end,0.21
32.50007943345543,-4.1829087792897495,MCP_end,0.213
32.55687636586611,-4.320091116936463,MCP_end,0.216
32.61426273620553,-4.4612319095757735,MCP_end,0.219
32.67218676353502,-4.606445532596748,MCP_end,0.222
32.73059218140493,-4.755848486963073,MCP_end,0.225
32.78941805762446,-4.909559334462845,MCP_end,0.228
32.84859861112967,-5.067698625701596,MCP_end,0.231
32.90806302609475,-5.230388820552761,MCP_end,0.234
32.96773526344473,-5.397754200776809,MCP_end,0.237
33.027533869941834,-5.569920774517476,MCP_end,0.24
33.08737178503203,-5.747016172381244,MCP_end,0.243
33.14715614565303,-5.929169534804371,MCP_end,0.246
33.20678808922021,-6.11651139041014,MCP_end,0.249
33.266162555023016,-6.309173525058188,MCP_end,0.252
33.32516808428006,-6.507288841287153,MCP_end,0.255
33.383686619118436,-6.7109912078519205,MCP_end,0.258
33.44159330075943,-6.920415299057449,MCP_end,0.261
33.49875626721069,-7.135696423592153,MCP_end,0.264
33.5550364507829,-7.356970342565859,MCP_end,0.267
33.61028737576738,-7.5843730764596495,MCP_end,0.27
33.664354956630234,-7.818040700698186,MCP_end,0.273
33.71707729709763,-8.058109129558991,MCP_end,0.276
33.768284490526895,-8.304713888137815,MCP_end,0.279
33.81779842197791,-8.55798987209468,MCP_end,0.282
33.86543257242015,-8.818071094911648,MCP_end,0.285
33.910991825530985,-9.085090422400235,MCP_end,0.288
33.95427227756284,-9.359179294204946,MCP_end,0.291
33.995061050777394,-9.640467432058042,MCP_end,0.294
34.03313611096742,-9.929082534550918,MCP_end,0.297
34.06826608960862,-10.225149958198571,MCP_end,0.3
53.666645836053426,-0.0713004778295478,PIP_start,0.003
53.680315519071996,-0.14597811906296937,PIP_start,0.006
53.693923239149456,-0.22403805310883673,PIP_start,0.009
53.70746110883557,-0.305485550568106,PIP_start,0.012
53.72092086283858,-0.3903260380083706,PIP_start,0.015
53.73429385310635,-0.4785651133220551,PIP_start,0.018
53.74757104350586,-0.5702085616616828,PIP_start,0.021
53.76074300406537,-0.665262371944587,PIP_start,0.024
53.77379990474198,-0.7637327539186151,PIP_start,0.027
53.786731508675885,-0.8656261557794616,PIP_start,0.03
53.79952716489153,-0.9709492823293093,PIP_start,0.033
53.812175800404574,-1.0797091136654093,PIP_start,0.036
53.82466591169217,-1.1919129243861113,PIP_start,0.039
53.83698555548302,-1.3075683033006495,PIP_start,0.042
53.849122338822326,-1.4266831736277283,PIP_start,0.045
53.86106340836565,-1.5492658136665707,PIP_start,0.048
53.87279543885458,-1.6753248779226448,PIP_start,0.051
53.88430462072581,-1.8048694186687815,PIP_start,0.054
53.89557664680441,-1.937908907920709,PIP_start,0.057
53.906596698030896,-2.074453259804386,PIP_start,0.06
53.91734942817064,-2.214512853290648,PIP_start,0.063
53.92781894745326,-2.3580985552708196,PIP_start,0.066
53.93798880508905,-2.5052217439449103,PIP_start,0.069
53.947841970607875,-2.655894332491937,PIP_start,0.072
53.95736081396616,-2.8101287929897207,PIP_start,0.075
53.966527084366035,-2.9679381805491722,PIP_start,0.078
53.97532188773047,-3.1293361576257177,PIP_start,0.081
53.98372566277767,-3.2943370184679974,PIP_start,0.084
53.99171815563714,-3.462955713661345,PIP_start,0.087
53.999278392949755,-3.6352078747208707,PIP_start,0.09
54.0063846533937,-3.8111098386861086,PIP_start,0.093
54.0130144375777,-3.9906786726663137,PIP_start,0.096
54.01914443624315,-4.1739321982824205,PIP_start,0.099
54.024750496716365,-4.3608890159485405,PIP_start,0.102
54.0298075875524,-4.551568528932654,PIP_start,0.105
54.034289761311996,-4.745990967132763,PIP_start,0.108
54.03817011541355,-4.944177410501349,PIP_start,0.111
54.04142075100226,-5.146149812047384,PIP_start,0.114
54.04401272977933,-5.351931020341512,PIP_start,0.117
54.045916028734695,-5.561544801446189,PIP_start,0.12
54.04709949272754,-5.7750158601888,PIP_start,0.123
54.047530784860044,-5.992369860691691,PIP_start,0.126
54.047176334590574,-6.21363344606906,PIP_start,0.129
54.04600128353441,-6.438834257196479,PIP_start,0.132
54.04396942890092,-6.668000950454571,PIP_start,0.135
54.04104316451854,-6.901163214343981,PIP_start,0.138
54.03718341939998,-7.138351784864474,PIP_start,0.141
54.03234959380298,-7.379598459546362,PIP_start,0.144
54.02649949274348,-7.624936110017951,PIP_start,0.147
54.01958925692125,-7.874398692988087,PIP_start,0.15
54.01157329102005,-8.128021259518086,PIP_start,0.153
54.00240418934827,-8.385839962452643,PIP_start,0.156
53.992032658788176,-8.647892061874416,PIP_start,0.159
53.98040743902636,-8.914215928442223,PIP_start,0.162
53.96747522004087,-9.184851044467724,PIP_start,0.165
53.95318055682529,-9.459838002580687,PIP_start,0.168
53.937465781333515,-9.739218501827894,PIP_start,0.171
53.92027091163443,-10.023035341045722,PIP_start,0.174
53.901533558269676,-10.311332409341599,PIP_start,0.177
53.881188827813666,-10.604154673514394,PIP_start,0.18
53.859169223639874,-10.901548162238992,PIP_start,0.183
53.83540454390379,-11.203559946835316,PIP_start,0.186
53.80982177675857,-11.5102381184371,PIP_start,0.189
53.78234499282633,-11.82163176137108,PIP_start,0.192
53.75289523495471,-12.137790922552247,PIP_start,0.195
53.72139040529531,-12.458766576696382,PIP_start,0.198
53.68774514974873,-12.784610587146268,PIP_start,0.201
53.65187073982827,-13.115375662103684,PIP_start,0.204
53.613674952003045,-13.451115306054776,PIP_start,0.207
53.573061944589824,-13.79188376617231,PIP_start,0.21
53.529932132272066,-14.137735973474218,PIP_start,0.213
53.484182058334156,-14.488727478513887,PIP_start,0.216
53.43570426470845,-14.844914381374213,PIP_start,0.219
53.384387159943486,-15.20635325573362,PIP_start,0.222
53.330114885212225,-15.573101066769452,PIP_start,0.225
53.27276717849006,-15.945215082660802,PIP_start,0.228
53.2122192370444,-16.32275277945048,PIP_start,0.231
53.148341578389356,-16.705771739023195,PIP_start,0.234
53.08099989987118,-17.09432953995525,PIP_start,0.237
53.01005493706355,-17.48848364098912,PIP_start,0.24
52.93536232116453,-17.888291256885132,PIP_start,0.243
52.8567724356009,-18.293809226401585,PIP_start,0.246
52.77413027205976,-18.705093872153995,PIP_start,0.249
52.68727528618153,-19.1222008521044,PIP_start,0.252
52.59604125316389,-19.545185002431925,PIP_start,0.255
52.50025612354099,-19.974100171536936,PIP_start,0.258
52.39974187941848,-20.408999044932628,PIP_start,0.261
52.2943143914608,-20.84993296077991,PIP_start,0.264
52.18378327694394,-21.2969517158244,PIP_start,0.267
52.06795175920342,-21.750103361497438,PIP_start,0.27
51.94661652882515,-22.20943398994733,PIP_start,0.273
51.81956760694381,-22.674987509771555,PIP_start,0.276
51.6865882110319,-23.14680541122636,PIP_start,0.279
51.547454623580684,-23.6249265206961,PIP_start,0.282
51.40193606409297,-24.1093867442123,PIP_start,0.285
51.249794564826445,-24.6002187998195,PIP_start,0.288
51.09078485074575,-25.097451938594627,PIP_start,0.291
50.92465422416062,-25.601111654135558,PIP_start,0.294
50.751142454547264,-26.111219380345556,PIP_start,0.297
50.56998167406981,-26.627792177351896,PIP_start,0.3
74.11311236374169,-0.13058370024741242,PIP_end,0.003
74.13603633231162,-0.2677283788526907,PIP_end,0.006
74.15878609806005,-0.4114486285693924,PIP_end,0.009
74.1813435935244,-0.5617596171229645,PIP_end,0.012
74.2036901271144,-0.7186771764884266,PIP_end,0.015
74.22580635027036,-0.8822178973186583,PIP_end,0.018
74.24767222064972,-1.0523992284058146,PIP_end,0.021
74.26926696086058,-1.2292395810397598,PIP_end,0.024
74.29056901223869,-1.412758438106648,PIP_end,0.027
74.31155598314152,-1.6029764677476557,PIP_end,0.03
74.33220459121223,-1.7999156413724355,PIP_end,0.033
74.35249059904604,-2.0035993557939356,PIP_end,0.036
74.372388742672,-2.214052559220728,PIP_end,0.039
74.39187265224564,-2.431301880809865,PIP_end,0.042
74.41091476433144,-2.6553757634474775,PIP_end,0.045
74.42948622513885,-2.886304599385683,PIP_end,0.048
74.4475567840635,-3.124120868322945,PIP_end,0.051
74.46509467687295,-3.3688592774707375,PIP_end,0.054
74.48206649786904,-3.6205569031020652,PIP_end,0.057
74.49843706035094,-3.8792533330272927,PIP_end,0.06
74.5141692447013,-4.144990809389558,PIP_end,0.063
74.52922383341557,-4.417814371116034,PIP_end,0.066
74.54355933239842,-4.697771995302256,PIP_end,0.069
74.5571317778566,-4.984914736744914,PIP_end,0.072
74.56989452812849,-5.2792968647738086,PIP_end,0.075
74.5817980398035,-5.580975996466193,PIP_end,0.078
74.5927896275045,-5.890013225256639,PIP_end,0.081
74.60281320672901,-6.206473243883029,PIP_end,0.084
74.61180901917385,-6.530424460534155,PIP_end,0.087
74.619713340002,-6.861939106987381,PIP_end,0.09
74.62645816655083,-7.201093337445538,PIP_end,0.093
74.6319708880263,-7.547967316701424,PIP_end,0.096
74.63617393578147,-7.902645296175848,PIP_end,0.099
74.63898441383745,-8.265215676291621,PIP_end,0.102
74.64031370937153,-8.635771053561605,PIP_end,0.105
74.64006708297315,-9.014408250684061,PIP_end,0.108
74.63814323855127,-9.401228327853831,PIP_end,0.111
74.63443387286827,-9.796336573413484,PIP_end,0.114
74.62882320477624,-10.199842471885262,PIP_end,0.117
74.62118748434162,-10.61185964734276,PIP_end,0.12
