time,pressure,mcp_start_u1,mcp_start_u2,mcp_u1,mcp_u2,mcp_end_u1,mcp_end_u2,pip_start_u1,pip_start_u2,pip_u1,pip_u2,pip_end_u1,pip_end_u2,dip_start_u1,dip_start_u2,dip_u1,dip_u2,dip_end_u1,dip_end_u2,tip_u1,tip_u2
0.58,0.174,0,0,0.442611,0.00145227,1.70798,-1.53553,1.02801,-5.88328,2.33734,-9.85576,2.38853,-16.8232,-2.66595,-28.5116,-6.18776,-39.6088,-14.292,-52.4936,-33.0636,-69.394
0.59,0.177,0,0,0.463201,-0.0170586,1.74878,-1.62504,1.03777,-6.10579,2.34324,-10.1763,2.33716,-17.2819,-2.88758,-29.1322,-6.58454,-40.3783,-14.9864,-53.3495,-34.2156,-70.1962
0.6,0.18,0,0,0.498076,-0.0570937,1.80857,-1.79168,1.04588,-6.50486,2.32929,-10.7305,2.22744,-18.0284,-3.23531,-30.099,-7.17343,-41.5267,-15.9489,-54.5856,-35.7277,-71.3511
0.61,0.183,0,0,0.547397,-0.119286,1.88574,-2.0371,1.04757,-7.08159,2.28808,-11.5184,2.04952,-19.06,-3.72095,-31.404,-7.96717,-43.0401,-17.19,-56.1811,-37.6041,-72.8299
0.62,0.186,0,0,0.609263,-0.20151,1.97653,-2.35341,1.03686,-7.81807,2.21272,-12.516,1.7965,-20.3459,-4.35031,-33.0071,-8.9696,-44.8712,-18.7091,-58.0814,-39.8359,-74.5692
0.63,0.189,0,0,0.679062,-0.297516,2.07315,-2.71978,1.00863,-8.66319,2.10082,-13.6589,1.47073,-21.8089,-5.11011,-34.8134,-10.158,-46.9145,-20.4714,-60.1734,-42.3679,-76.4507
0.64,0.192,0,0,0.752874,-0.402602,2.16937,-3.1162,0.960119,-9.56925,1.95266,-14.8789,1.08496,-23.3584,-5.96316,-36.7072,-11.4693,-49.0368,-22.3805,-62.3181,-45.061,-78.3403
0.65,0.195,0,0,0.826405,-0.509643,2.25905,-3.51702,0.893487,-10.4756,1.77766,-16.0958,0.662399,-24.895,-6.85997,-38.568,-12.8293,-51.1065,-24.3343,-64.3834,-47.7771,-80.116
0.66,0.198,0,0,0.893308,-0.608211,2.33652,-3.88714,0.817032,-11.306,1.59523,-17.2128,0.239652,-26.3054,-7.7369,-40.2666,-14.1506,-52.9882,-26.2209,-66.2377,-50.3756,-81.6609
0.67,0.201,0,0,0.949888,-0.691652,2.40129,-4.2034,0.74045,-12.0163,1.42327,-18.1695,-0.148005,-27.5165,-8.53571,-41.7207,-15.3523,-54.5956,-27.936,-67.8031,-52.7298,-82.9147
0.68,0.204,0,0,0.995782,-0.757458,2.45199,-4.45531,0.673877,-12.5754,1.28089,-18.9267,-0.470845,-28.4807,-9.20333,-42.8759,-16.3621,-55.8755,-29.3901,-69.035,-54.7304,-83.8528
0.69,0.207,0,0,1.02875,-0.802559,2.49076,-4.63314,0.624508,-12.9709,1.17883,-19.4659,-0.707919,-29.1774,-9.70959,-43.7134,-17.1395,-56.811,-30.5329,-69.9262,-56.322,-84.4829
0.7,0.21,0,0,1.04977,-0.827132,2.51892,-4.73896,0.596879,-13.2049,1.12366,-19.7947,-0.85515,-29.6201,-10.0525,-44.2535,-17.6883,-57.4299,-31.3789,-70.5088,-57.5326,-84.8392
0.71,0.213,0,0,1.06069,-0.834144,2.53943,-4.78355,0.588163,-13.3077,1.10888,-19.951,-0.924671,-29.8561,-10.2601,-44.5553,-18.0483,-57.7962,-31.9793,-70.8477,-58.4312,-84.9832
0.72,0.216,0,0,1.06604,-0.831234,2.55514,-4.79255,0.592219,-13.3296,1.12077,-20.0013,-0.943973,-29.9635,-10.3768,-44.707,-18.2816,-58.0044,-32.4172,-71.0346,-59.1235,-84.9966
0.73,0.219,0,0,1.06931,-0.825053,2.56927,-4.78939,0.600215,-13.325,1.14101,-20.0151,-0.945421,-30.0253,-10.4598,-44.8048,-18.4657,-58.1539,-32.7879,-71.1649,-59.7265,-84.9622
0.74,0.222,0,0,1.07641,-0.825526,2.58612,-4.80967,0.600484,-13.3704,1.14497,-20.0947,-0.978688,-30.1659,-10.5982,-44.992,-18.7284,-58.396,-33.2601,-71.3774,-60.4511,-84.9893
0.75,0.225,0,0,1.09103,-0.839149,2.60857,-4.87639,0.584413,-13.5177,1.1147,-20.3084,-1.07799,-30.4675,-10.8531,-45.3627,-19.1537,-58.8269,-33.939,-71.7602,-61.4251,-85.1461
0.76,0.228,0,0,1.11689,-0.873071,2.63853,-5.01306,0.543087,-13.815,1.03249,-20.7167,-1.27395,-30.9991,-11.2727,-45.9917,-19.8067,-59.5221,-34.9044,-72.3798,-62.7407,-85.4841
0.77,0.231,0,0,1.15691,-0.932618,2.67654,-5.23838,0.466601,-14.3006,0.880015,-21.3701,-1.59897,-31.8186,-11.9084,-46.9413,-20.7551,-60.542,-36.2371,-73.2864,-64.4887,-86.0363
0.78,0.234,0,0,1.21013,-1.01749,2.7205,-5.55134,0.349061,-14.9725,0.648432,-22.2661,-2.06628,-32.9237,-12.7809,-48.2059,-22.0263,-61.8764,-37.9683,-74.4608,-66.7005,-86.7708
0.79,0.237,0,0,1.27557,-1.12691,2.76645,-5.94749,0.18502,-15.816,0.331804,-23.3836,-2.67997,-34.2841,-13.8871,-49.7445,-23.6096,-63.4765,-40.076,-75.8498,-69.3372,-87.634
0.8,0.24,0,0,1.34958,-1.25602,2.80975,-6.40927,-0.0263534,-16.7912,-0.0672474,-24.6685,-3.42736,-35.8319,-15.1957,-51.4744,-25.4539,-65.2508,-42.4852,-77.3636,-72.2963,-88.5488
0.81,0.243,0,0,1.42786,-1.39695,2.84468,-6.90794,-0.27646,-17.8301,-0.528752,-26.0336,-4.2716,-37.4627,-16.6405,-53.2759,-27.4684,-67.0752,-45.0814,-78.8843,-75.4369,-89.4148
0.82,0.246,0,0,1.50364,-1.53842,2.87184,-7.40776,-0.552895,-18.8699,-1.02966,-27.3938,-5.16586,-39.0776,-18.147,-55.0399,-29.5484,-68.8369,-47.7301,-80.3142,-78.5979,-90.1615
0.83,0.249,0,0,1.57602,-1.67487,2.8886,-7.8866,-0.837945,-19.8532,-1.53631,-28.6779,-6.05814,-40.5923,-19.6299,-56.6749,-31.5839,-70.4495,-50.3022,-81.5801,-81.6333,-90.7412
0.84,0.252,0,0,1.6391,-1.79659,2.89702,-8.31302,-1.10785,-20.7191,-2.01003,-29.8079,-6.88458,-41.9201,-20.9902,-58.0918,-33.4439,-71.8294,-52.641,-82.6236,-84.3667,-91.1366
